,Unnamed: 0.1,Unnamed: 0,text,sentiment_label,label
1522,3465,3465,Disaster. Supposed to work in conjunction with cordless phone extensions but WILL NOT work with other desk phones! It ONLY works with cordless phones. I wanted a desktop phone on every desk with the cordless as a convenient extra feature but now every office is stuck using only the very clumsy cordless handset. We were not informed of this until after we purchased and installed the phones. No mention of the hold 'music' in the manual. This product is a mess. STAY AWAY. Get a real phone system,1,0
1838,2966,2966,"Having a bad view of the southern sky, I needed to get a outdoor antenna for my sirius radio.It maded all the difference. Great product and it came with 30 ft. of cable",0,0
1850,2777,2777,Garmin has great ideas that suffer from the company they belong to.  This option is a great thing to add to your 305 if you spin indoors or want to increase the accuracy of the GPS.  NOW if only the software was smart about how and when to use the Sensor ...,0,0
1687,3663,3663,"It was time to get a new cordless phone and I bought this because it was on sale, and featured hard number buttons -- I find it more difficult to dial phones with soft, squishy buttons. Bad decision. You can't hear anyone even with the volume set to maximum, the answering system is just as bad in terms of registering voices, and apparently no one can hear me. I plugged in my headset to the jack, and they can hear me, but I can't hear them. There is static everywhere -- you can't use it in range of fluorescent lights, TVs, computers, speakers, etc. In a small house with compact fluorescent bulbs everywhere, try that! This phone is worthless and if I can return it, I will",1,0
1380,2427,2427,Awesome video card.. Im using this with Dvi cable on my 22 inch Viewsonic lcd. I must say it installed great and looks awesome!! Great card for the money def a happy customer!! :,0,0
2025,3076,3076,"When this adapter first arrived, I thought it was great. The sound quality was excellent, and free of all the distortion and interference I get from using an FM transmitter-style adapter (there are few open frequencies in the SF Bay Area). The first day, I used it for about 20 minutes total (didn't have far to drive), and it worked great. The second day I had a bit farther to drive. After about 30 minutes, it quit. Hasn't worked again since.  I didn't expect it to last forever, but less than an hour?  Yes, it has a 1 year warranty: just send the unit back with a money order ($6) to cover the return postage. Of course, then you're spending more in postage than you originally spent for the unit..",1,0
1923,2309,2309,"I have used this machine for a few months now, but have not made use of all possible features. However, this is what I can say:  * basic copying, fax, scanning -- Excellent * scanning with character recognition -- Excellent but would prefer to have options ala OmniPage * duplex printing(printing on both sides) -- Very Good, except the menu digging is ackward * build quality and overall performace -- Excellent, prints fast, few jams, feels very sturdy * ease of use -- very good and straight forward * features -- Excellent, loaded with capabilities  This machine is beautiful and no other machine I have used comes close, save for high end office machines costing $thousands. I can't get over how happy I am with this one, I've been waiting for a quality MFC since before they came out, and finally I am satisfied. Highly recommended",0,0
1619,3798,3798,"If you don't use the printer on a daily basis, these cartridges dry up only days after you stop. Given that the BJC-80 is a portable printer, I only use it while traveling, which means having to buy new cartridges for every trip. A real money drain",1,0
1356,2142,2142,"Muy pero muy bueno, es mejor todavia que el primer dvd que salio de esta gira",0,0
1880,2483,2483,I have been happy with these phones.  I find no problem with the sound - no static at all.  The only small thing I have noticed is that occasionally the sound echoes a little.  I do not understand the terrible reviews - this phone is very usable,0,0
1187,3761,3761,I don't like these radios becase they only go about 1/2 the mile. The battery doesn't hold full charge. I would recommend going with motorola model or midland that will give you better range,1,0
1640,3983,3983,"While I have been very pleased with the performance of this product, configuration and setup was very easy, and even updates to the device are easy to do, it's not reliable.  It seems that every 3 or 4 days I lose connection to the Internet. This is a 7 PC network, couple of servers.  There really isn't huge bandwidth being used.  But it is like it gets frozen - you can't ping it, you can't get to anything on the outside like the gateway or DNS servers, and a simple power reset gets it working again.  Nothing is in the log, I have to believe this is some sort of firmware problem.  I have checked all the ideas on Netgear's site without help. I know at least some of the time it freezes during the middle of the night, when no one is using it.  Could it be getting zapped from the outside somehow? But it sure is not reliable, I can't recommend it",1,0
1683,3352,3352,"Got the phone and found out that in order to mount it to the wall, I need to purchase a $4.00 part and pay $5.00 shipping and taxes.  Now all the specs say wall mountable, not wall mountable with an extra purchase!  Ok, $8-10 isn't going to break me, but somewhere it should state that you need to get an extra bracket in order to mount it on the wall!  So, since I can't mount it on the wall, I haven't used it yet! Have to wait a week or so for the wall mount bracket to come in...",1,0
1743,3058,3058,"I have had a Canon G2 since 2002. I used to use Viking 128 MB CF cards and had no problem. In October 2004, I bought one Viking CF512M 512MB CF card from Amazon. I did not use it until this summer. After I had taken 20 more photos and reviewed, I immediately found a few images corrupted. No matter how I tried, e.g. format the CF before use, there were alway corrupted images.  I wonder if I can return the defect CF card and get a replacement from Amazon or from manufacturer?  Sherwood  L.A. count",1,0
1326,3857,3857,"I bought the Archos 600 mostly for the picture- and video viewing and sharing ability - the large screen and good portability seemed ideal to share photos and videos with friends and family. The device didn't disappoint - also has coolness factor going for it with the sleek design and easy navigation. My opinion quickly changed when I ran into connectivity problems a few days into using it. While I was able to download and synchronize (via Windows Media Player) easily the first couple of times the device all of a sudden wasn't recognized as a USB device anymore and also froze the ""external hardware"" management function on my PC.  Right now I cannot even connect using it simply as an external hard drive, and so far customer service at Archos has not been able to help me, blaming the problem on driver issues on my PC (seems to defy logic - works fine first and then without warning stops), a  really frustrating experience. Seems like this is along the lines of problems that another reviewer experienced, so this may not be as isolated as I thought.",1,0
2004,3232,3232,You'll end up looking for something better.  Sound fidelity is pretty bad.,1,0
1147,3789,3789,"I have been a subscriber for 4 years.  Back in November my account was turned off due to a billing issue. The week prior to it being turned off I started receiving 3 calls a day for payment.  I advised one of the reps to wait a week for the payment, payment was made.  Calls stopped for another week.  The radio was then turned off and the 3 calls a day started up again.  I explained to the bill collectors I owed nothing and when offered to reactivate the radio I told them not to bother, at this point I wanted nothing more to do with XM.  They offered me 3 months of free service to come back, anyone who cancels can get this by the way, and I refused.  The 3 calls a day continued for the next week, I was informed that it simply takes a week for your name to fall out of their automated system....  2 more months go by and then I start receiving a bill saying that I reactivated my radio and owe for 2 months of service and all the late fees that go with that.  40 dollars.  I call in and state I never reactivated my radio, thus I don't owe for reactivating my radio and the 2 months of service that would have followed.  The customer service rep told me that it would be taken cared of, 2 weeks later I get another bill.  I call back and the rep tells me the same thing and apologizes for my inconveniences.  I even called back the next day just to make sure it was finally resolved, and that rep confirmed that I no longer owed anything.  So then last month I start receiving COLLECTIONS NOTICES. YOU HAVE ONE MONTH TO PAY THIS BEFORE IT GOES TO COLLECTIONS.  I called in and was promised they would look into it and call me back.  This apparently has taken care of the issue, though I never received the call back.  This week I called 6 times, 3 of which I was promptly hung up on for no reason, and was told each time that it had been resolved.  So hopefully this time it really is...  To anyone considering XM I suggest you just get an MP3 player",1,0
1989,2614,2614,"This might be the best thing Apple has ever made, it works perfectly with my Mac Book Pro and my PCs. The security is awsome and it has great range with easy instalation. After many flaws with my Lynksys, I took the risk with this and it was worth it. I have NEVER had a problem with this",0,0
1550,3226,3226,"O.K., so I'm paying $300 for a set-top box with a 40Gb hard drive, but I can't use it as a DVR? Why not? Also, the only content I can play on this set-top box is content that comes through iTunes? That's right. if it isn't in your iTunes library, you can play it on the Apple TV. This means you caqn play your DVD's, you cant't play saved DVD, iMovie, or other movie files, you can't play anything unless it has been successfully;y added to your iTunes library. Also, make sure you see the fine print about having to have a widescreen TV. they aren't joking about this. If you don't have one, you can still use this item but it will show up as a frame about half the size of your screen (it won't go to the edges and be borderless) so you have a tiny window to view inside a large black box.  Any pros? It has to be the easiest setup I have ever experienced with an electronic item. I mean less than 5 minutes and I was set. also, I thought it was really coll that with zero configuring on my part, it was able to communicate perfectly with iTunes  just because I plugged the Apple TV into my Airport Extreme router that my computer was also plugged into. basically, Apple TV saw this is a direct link. I didn't think it would be that easy without having to configure something, but it was. Also the menus are very helpful and attractive. This will be a good product down the line when this will have a larger hard drive and DVR capability. Right now it's time to sell this one on ebay and wait a few years for something better. if this had only cost me $100 or $150 I would probably keep it, however. $300 is too much for too little",1,0
1784,3528,3528,"Ok so, so i ordered this thing on the 10th and it just arived today (19th) nine days later, of course the last day of there so called ""Delivery Estimate"" . The package came from walnut california, i live in humbolt county california, i can dive there in 9 hours  9 HOURS!  and on another note the thing doesnt want to work i plugged it in my wall and my i pod shuts off, ok cool it finaly starts to work and i unplug it freezes for a second then... shuts off its not somthing i want to trust with my $300 i pod  dont buy this thing please you think oooo 2 bucks for a wall charger youll be thinking oooo when it frys, electrocuting you instantly putting you in a coma for the next 20 years of your life  people you get what you pay for  love, joshua  ",1,0
1672,3662,3662,"VERY DISAPPOINTED in this phone.  I have an early generation Uniden phone (without answering machine) that was a total joy.  This turkey has weak audio and ear-piercing intermittent static. If you bother to look at earlier reviews, you will see that this is a common problem with this phone.  Avoid at all costs",1,0
2049,2757,2757,"These folks continue to amaze me with their advancement of the state of the art in memory, and Amazon purchase and delivery is so dependable it's like money in the bank.  I hope no one comes in and tries to ""improve"" things.",0,0
1805,2631,2631,The item works as I expected. I received within the tiem offered by the seller. I'll buy again from this merchant,0,0
1122,2544,2544,"...I have been using this drive for a few months now and have no complaints.  One of my laptops only has a USB 1.x port and it is incredibly slower for backups.  That has no reflection on this product, but be ready for things to work slowly unless you have USB 2.x and don't blame it on this drive.  :",0,0
1311,3553,3553,"I was very disappointed when I got to South America and went to curl my hair and nothing happened.  Take a look at the product specifications.  It has limited use for appliances between 500 and 1600 watts. I had two different curling irons with me - one was rated 85 watts and the other 125 watts.  I am not sure what appliances this converter was designed for.  Take my recommendation.  Buy the converter by Tumi instead.  It is twice the price, but it is one piece, easy to travel, and works with many different types of appliances. I am very satisfied with it.",1,0
1642,3446,3446,"I bought this speaker about one year ago from Best Buy, very disappointed.  The sound quality is terrible, I have two presence channel $15 KLH speakers that sound better than this.  No high end speakers have cabinets made of plastic, hence why Bose is not  high end.  After a year of misery on my ears, I've replaced this with a Paradigm center speaker that only cost $20 more, and the difference is not even comparable.  Do not buy this, or any Bose product at all.  Save your money and buy Paradigm, B&W, or similar, most of the time they cost a little bit more, but sometimes actually less and are actually high end speakers, and you will get your money's worth",1,0
1290,2779,2779,"Our Oskar Multimedia Storage Cabinet arrived in a timely manner and was in very good condition. My husband assembled the unit with ease, until it was time to nail the card board backing on. Following the instructions he laid the unit down on it's face, of course the kick-board had already been added so it didn't lay flat. When nailing on the backing the ""J"" board (the center shelf holding the entire unit together) split at every point of contact.  We had ordered our Oskar Storage Cabinet through Amazon, directly from Ritz Camera. So, naturally I called Ritz to replace the ""J"" shelf. I was informed I would have to return the entire unit. I immediately pictured myself trying to get all those shelves back into the box and figured that was more trouble than I wanted to go through.  So, I tracked down the number for Oskar and called them directly. They were very efficient and helpful. Within minutes I had their assurance that they would ship a new ""J"" shelf to my home - at no additional charge. The shelf arrived within the promised ten-days.  This unit was exactly what we ordered and works well for it's intended purpose. I would caution you to be very careful nailing on the backboard, so as not to split the center shelf. My favorite feature of the Oskar Multimedia Wood Storage Cabinet is that they include plenty of extra shelves, unlike so many other brands. I have an entire stack of shelves that I can add as needed. I would love to have three or four more of these units. ",0,0
1489,2229,2229,The Creative Zen is outstanding. Took a little while to get use to the controls but the sound is incredible. I bought one for my wife as well and see loves it.  I did spend a little extra money for better earbuds. For the price that I paid -[...] for 8GB you can't go wrong,0,0
1706,3435,3435,"I was not aware until purchasing, that the U3 Smart Drive by Kingston would not run just any software but only certain programs therefore it is mostly useless to me.  However I will use it as a general back up thumb drive",1,0
1678,2987,2987,"I've had this printer for four years. I print approximately 25 documents each week. This is the first time that I have had to replace the cartridge. It's a great little printer and this cartridge lasts a good long time, too. Compared to ink jet printers that I have had, I get about 5 times as many prints from this laserjet -- and the price of the cartridges is about the same as the ink jets.  Great buy",0,0
1715,2123,2123,"This card is the 2 GB Ultimate 120X  It has a tested write speed 120 times 150kb/sec which exceeds 18 mb per second.  Frequently card manufacturers advertise their read speed, which is always much faster. Analyze your file size for pictures you take and the speed in mb/sec will tell you how many of those pictures you can store in one second.  That impacts time between pictures. For cameras, write speed is the most important, but the speed rating of the card doesn't necessarily tell you its write speed.  For music players and other devices, read speed may be more important.  So you might choose a different card depending on whether you intend to use it to play music or take pictures.  I'm currently shopping for SD cards for a camera with the capability to shoot 3 pictures per second with large file sizes.  In order not to slow the camera down, I need a fast card.  I have done some research and realized that the reviews here aren't necessarily even related to this particular card, but are for all different sizes and speeds of Kingston cards. Kingston has been in the memory business for a long time and they are conservative in their ratings.  This card is #1 on my list right now because of its tested write speed",0,0
1764,3281,3281,"I purchased this product and couldn't get it to work on a PC, laptop, or pda (cingular 8125). Not only does it not register in any SD/MiniSD card reader, but the craftsmanship appears to be suspect as well. I am currently pursuing a refund",1,0
1152,3220,3220,THIS SITE IS HARD TO FIND THE INK CARTRIDGE I NEED. #78 TRI COLOR FOR MY HP 750,1,0
1116,2465,2465,"This PNY 2.0GB card has proven to be plenty as a digital camera card.  We purchased the 2 gig card for my wife's Canon Powershot S-900 ""Elph"" to replace smaller memory cards.  Although 1GB cards worked adequately with the ""Elph"" we noticed, early on, that its 10.0 mega pixels quickly filled up the photo card.  The 2.0GB holds many more photos (over 400 shots and counting) than the 1GB.  At half the price of other brands, the PNY is proving to be very satisfactory (we purchased two 2.0s at once).  We happily recommend the PNY 2.0GB photo card for your photos.  It makes a great gift candidate.  Get yours soon!",0,0
1519,2920,2920,"If you're an anti-commercial radio type this tuner will probably not win you over.  If however you don't like paying a monthly charge for satellite radio and you want something more than just standard AM/FM you might like this tuner. Many stations in the top 50 cities have stations transmitting HD signals.  The quality of HD is most amazing on quiet passages in Classical music, there is no noise at all, very quiet. You do notice!  The HDT-1 is quite sensitive. It will pull in stations that other tuners won't, and I'm not even talking about the HD2 streams that the stations are starting to feature.  Clear Channel for all the bashing people do of them is doing a great job with HD.  Their stations sound good and most of the FM's are doing HD2, a few have some interesting formats not heard on most AM/FM stations.  I hope the get even more adventurous.  My only disappointment is you need a strong signal to get HD to lock in on AM or FM.  I don't believe that to be a fault of the tuner, it's the HD system and just like FM did I'm sure it will improve (ask someone over 50 about FM drift) .  I give it 5 stars, it's not perfect but for the price it's very good and for a first generation product I don't think it could be better than this",0,0
1413,3854,3854,I purchased a Sony 5-disk CD changer in 1991 that could shuffle between all five disks. This model can only shuffle tracks on one disk at a time. What were they thinking? The ability to shuffle tracks between disks was my entire reason for choosing a five disk changer vs. a single disk CD/DVD player. THIS BABY IS GOING BACK,1,0
1259,3313,3313,"I just purchased this item -  now I'm planning to return it tomorrow.  One of the advertised features, the ability to store liner notes just doesn't work properly.  They just don't into the pocket without bending and/or forcing them in.  To me, the liner notes have value and I'm not willing to fold, spindle, or otherwise mutilate them to fit them into the wallet",1,0
1955,3698,3698,"Let me start off by saying like some others out there, Theses seemed like a dream come true.  Got my First PAIR( yes i said first) and used them with my existing motherboard soundcard.  They sounded about the same as my old ones but that was to be expected.  I was saving in the meantime for the AC-1 soundcard that goes w/ the head phones.  One day i come home and go to play a game and no sound is coming out of the left ear and one of the lights on the vol control is dead.  DOuble check with oter PC's and verify bad headset. OK no problem amazon was great with the exchange. got my 2nd pair in a week. I decided to wait til i got the soundcard to hook the headphones back up.  got the card for my B-day and went to town and set every thing up only to find that the left rear channel was not working but if i pushed on th cord a little you could here a small sound. Plus one of my 3 dvd roms now did not work on account of a IRQ conflict i believe. O' Well just bad luck i guess.  Sent it back, again amazon very good about it.  Soundcard sound ok with my old headphone but does not have EAX or X-fi which alot of games use.  Today i got an email saying that Amazon realizes there is a problem with the headpones and will not send me a replacement but will refund me my money and will take back the sundcard as well. so there you have it. Razer seems to have issues with it's production, thats what you get for outsorcing manufacturing. Amazon was great and I'm Happy they didn't just ship me another POS",1,0
1353,2090,2090,"Overall this is a very good remote.  It replaced 5 of my remotes, which is all except my Bose, which is RF controlled.  It even replaced my Windows Media Center Edition remote and works with my PS2 with no problems. My negatives for this device are that the layout is a little less comfortable and intuitive than some of my other remotes and the default functions aren't necessarily the most used functions therefore requiring additional time to set-up.  These negative however are more than acceptable when you remember that it works with so many devices.  I am definitely happy with this remote and would undoubtably purchase again",0,0
2086,3351,3351,"I purchased the 8GB Creative Zen V Plus player during the first week in February.  Today, March 6th, I am returning it and this is why:  The package arrived from Amazon.  I loaded up the software on my computer, then hooked up the player through the usb cord.  I let it charge for 6 hours like the instructions state.   Then I proceeded to load some of my music onto the player.  So after the music was loaded, I disconnected the player from the usb cable and started to listen to the music.  The sound quality was good, the player is easy to navigate in the menus, etc...  The problem was about half the music I uploaded was not on the player.  I could see the folder and menu option for the artist or genre but the actual file was not there.  So I plugged the player back into the usb cord, and pulled up the file location on the player through the computer.  The file was there and I could play it just fine through Windows Media Player.  I tried to access it again through the player and it was not there.  Then I accessed through the computer just fine.  All my songs, all 4,500 of them, are in MP3 format from 56kps for my audio books to 192kps for the songs I ripped from cd's.  The player just wouldn't read about half my songs.  There was really no rhyme or reason on whish songs it would recognize.  I would load an entire album of 15 songs and I could only play 6 or 7 tracks.  This happened with my entire music collection.  So I thought maybe the firmware was out of date so I uploaded all the updates from creative which did include a firmware update.  It did not solve the problem.  I then uploaded some of the same songs that would not play on the Zen V Plus onto my 3 year old Rio and original Ipod Shuffle and they played just fine.  I was frustrated at this point so I called the Creative Customer Service.  It is strange because they do not post the number for there company anywhere on there website and now I understand why.  They have the worst customer service/tech department of any computer/electronic company I have ever spoke with.  After three calls, never speaking to someone who I could fully understand as English was definitely not a first language, more like a 3rd or 4th language, I arrived nowhere.  They kept telling me they were emailing document to me on how to resolve the problem.  No email ever came, checked the junk folder and every other possible place.  So I tried a fourth call.  This guy basically called me stupid from what I could understand, saying ""I can't believe you Americans"" and then mumbled something in another language.   I asked for a supervisor. He told me that he would escalate my call and someone would call me in 2-3 days.  Then he hung up.  I was really amazed that a company would treat its customers in this nature.  They really have to respect for there customers and do not want to help them in any way.  So I am returning the Creative Zen V Plus player and I also don't plan on buying anything from Creative again.  By the way, after all this, the problem never was fixed.  Also, when doing research on this product, I came across a couple articles and reviews that stated this player would play DIVX files.  This is not true.  This player will not play any files without being converted first.  I took an AVI video that was 100MB and it converted it into a 1.2GB file.  The format they use is absolutely a waste of space.  If you want to upload an entire movie on MPEG or AVI format, it will end up taking the entire 8GB of space if not more.  I converted the movie Cars for my son on a short road trip thinking I could have my music plus his movie.  I was wrong, the movie took up 7.1GB after being converted.  I would not recommend this product to anyone.  As much as I don't like the IPod, I would recommend it over the Zen V Plus because:  1. It plays all my music 2.  They have a customer service/tech support that helps you and cares about its customers.  I hope this helps anyone looking at this player.  Jeff",1,0
1733,2083,2083,"I purchased the 2GB Elite Pro SD card but found out that my older SimpleTech FlashLink card reader is not able to recognize the card under WinXP SP2 with and without the most recent SimpleTech drivers. I don't have another card reader for my computer, but the pictures recorded on it by my digital camera can be viewed on my PDA so I assume that it's the card reader. Shortly afterwards, I also discovered that Kingston makes a combo kit that includes their USB 2.0 SD/MMC reader for a bit less in price than the card alone.  I also noticed the ATP line of 60x and 150x SD cards. I have no experience with their products, but their SD cards are potted versus placed in a plastic shell. They tout their cards as being more rugged and waterproof. I'm very careful and have not had any flash cards fail on me, but with the rising capacities and smaller form factors, I will consider the ATP cards in the future.",0,0
1263,2813,2813,"Totally agree with the other reviewers' comments. Originally, I was going to buy Canon's adapter for my Powershot A640 not realizing it was plastic!! Plus, even with shipping, this is still cheaper (by 5 bucks) and its metal! FYI--If you don't have any filters (like I didn't) get Tiffens 3 filter set 52mm (Circular Polarizer, UV protector, and 812-warming len) a good buy for the price--I bought it because of the reviewers' comments and don't regret it",0,0
1333,2053,2053,"I've been a gamer for almost 20 years.  This is the best mouse I've ever owned.  It is fast, accurate, well formed and constructed.  I would definitely recommend it. The DPI adjustment is a nice touch.  I prefer corded mice due to cordless being to heavy, this mouse is just right",0,0
1227,3397,3397,This item was not practical. It looked good but not being able to zip the sides all the way down because of the cute water bottles was not very functional,1,0
2143,3678,3678,"4 months into it and it stops playing, jams up and i can't remove the cassette or any or the Cd's.....won't ever but Pioneer again",1,0
1514,2418,2418,"Opened the enclosure, plugged in my hard drive, connected it to my PC, and it worked. Simple as that.  I spent a whole 10 seconds realizing that the instructions provided showed that I had to remove a single screw from the back panel when I really had to remove two screws, but that was the only (very minor) problem.  There is no fan in the case, which means the only noise is from the hard drive itself. I am assuming the case itself acts as a large heatsink, but I havent yet monitered temperatures on the hard drive itself.  I am pleased with the enclosure, and would happily recomend it to anyone",0,0
1153,3977,3977,"I have been a fan of Western Digital hard drives for many years, but that ended with this product.  I purchased an Essential Edition 250GB drive for my daughter as a Christmas gift, by New Years it was DOA.  Giving WD the benefit of the doubt, I exchanged it for an identical replacement.  This one made it until early March.  Three clicks and it turns off.  WD says there is nothing I can do but return it under a RMA.  They can do nothing about the lost data.  So much for using this drive for backing up important files.  I've have had at least a dozen WD drives over the years and never had a failure, they just became obsolete because of their size.  This produce however....STAY AWAY",1,0
1817,3871,3871,"Received the product, it was not fully functional.  The buttons worked but the mouse would not track.  I loaded the software, trouble-shot everything, even put up with maddeningly insane questions from Kensington tech support (""Did you try unplugging it and replugging it back in?"")  However, Amazon.com was very quick and gracious in the return.  Remarking on the design: seemed to fit well in my hand, though it was a bit bulky; usb cord was very long -- a desktop user would not have any issues with its reach; might have been an enjoyable product if it worked properly.  I'm a bit disappointed, I was always a fan of Kensington products, starting with the 90s trackball.  I also have a cordless optical notebook mouse.  I've been seeking a replacement b/c it chews through batteries like none other.  So far I am 0-2 on satisfaction with Kensington mice",1,0
2102,2655,2655,"I purchased the docking station for potability when on the beach, at the pool or camping. I had it going nonstop for 8.5 hours on the same set of batteries it was still going strong. I would by again",0,0
1372,3374,3374,"This home theater package, despite being attractively priced considering its apparent functionality, is ultimately very disappointing.  I'm new to HDTV and HDMI so I didn't know as much as I needed in order to make a fully informed decision.  I have a Sony Bravia XBR3, Oppo upconverting DVD player, Scientific Atlanta HD box and Nintendo Wii game console.  This unit only offers pass-through video, so you have to have separate video connections from the receiver to the TV for each type of input (HDMI, component, etc.).  For the price difference between this and other receivers that will convert to a single connection, you'll pay in extra cabling costs.  The HDMI on this unit carries video only - no sound - so you have to have separate cabling to carry audio from your DVD or cable to the receiver, and then from the receiver to your TV.  Again, major inconvenience and lots of additional connections.  The manual for this unit is beyond terrible.  I'm astounded that an international consumer electronics firm like Sony would provide a manual as difficult to use and just indirect as this one.  For example, there was a hum when watching TV that turned out was because the speakers while looking identical are not - some are shielded and some aren't.  Nothing in the manual about this.  There are probably just enough HDMI and component connections for the basic user like myself.  Plus side is that there is no DVD player with this, so I can use my own.  Given a chance to do this again, I would spend a little extra on a unit that converts signals to a single output",1,0
1291,2400,2400,"My mother-in-law had one of these that she uses to clean her sewing machine. I rebuild computers and thought how handy this would be and how much money I would save on air cans that are $5 ea. and I have bought a million of. I love this little vacuum attachment set, it works great and has a multitude of uses and has already saved me a bundle...Thanx Cyber-Guys!!!! YOU ROCK!!",0,0
1474,2629,2629,"This one of those products your girlfriend wonders why you are wasting your money on, that turns out to make life so much easier.  It has allowed me to leave my ipod in my backpack on my way to work, and go through security to get into work, all without having to open my bag.  The remote has a velcro strap that I use to attach to the shoulder strap of my back pack.  I am able to start and stop tunes and change the volume without needing to pull the ipod out.  My only complaint was that the headphone jack should have a strap or something to help keep the headphones in all the way and the device could also have a strap.  As the device is made for active people it would be nice to know that everything would stay connected, because when things do come undone, you do have to open your bag and put it all back together and that defeats the point of having the air click.",0,0
1870,3845,3845,"I also was misled into thinking I was getting TEN of these tapes, not one.  While the tape is ok, it is absolutely not worth the price for a single basic VHS tape.  I am usually a big Amazon fan, but this advertisement is very poor",1,0
1845,3746,3746,"I purchased 16 of the Allsop 26625 DVD/VHS Organizers. After I had 4 or 5 of them on the floor, loaded with DVDs, I was going to move them to load the next batch. But, when I picked them up off the floor, two of them came apart, dropping the DVDs on the floor. Knowing they were weak, I tried to hold the next one together, but pressed a little too hard on opposite corners; the other two corners gave way, and my hands came together, scattering DVDs all over the floor.  Looking at the pieces that came apart, I saw that hooks were molded into the plastic and were supposed to snap over ridges on the next piece. But the hooks were too shallow to hold against the strain of holding them with the DVDs facing upward, and they were the same on all 16 boxes.  I emailed the manufacturer (from whom I had bought 12 of the boxes) and asked, since it would be time-consuming for me to send them back, and costly for them, what would they offer me if I just kept them and glued the corners together. I had absolutely no response.  I ended up spending two evenings snapping the boxes apart, glueing the 112 attachment points and reassembling them. I think they will be OK, now, but I would not have purchased them if I knew they were so poorly manufactured. And, I do not have any good thoughts about Allsop's customer service",1,0
1258,2733,2733,"I just love the color, the stile  and the price. It is a perfect player.  Thank you.",0,0
1598,2022,2022,"I bought this keyboard originally for the LCD screen and the wide range of possibilities that exist with programming it for various games I play.  I was suprised to learn that this is more than a pretty keyboard with an LCD hanging off of it.  It's the best-feeling keyboard I've ever owned.  The keys take just the right amount of pressure to operate, and the switch to disable the windows key is a welcome feature.  The backlighting is bright, day or night, and the programmable G-keys make executing complicated key combinations in games or business applications a thing of the past.  Highly recommended",0,0
1868,2315,2315,"I have owned this backpack for almost two years and have put thousands of miles on it in NYC (my home town) and traveling on business across the US.  A place for everything and everything in its place. First this thing has 3 major compartments and a 4th 'open' compartment; A padded laptop compartment large enough for a Mac 17"" with enough room left over of books or magazines. The second compartment has an internal file folder compression panel, that keeps your paperwork flat, orderly and compressed against your body(If you ever had the paper clip come off of a 40 page document in your backpack you know how great this feature is). The final main compartment contains an integrated open-top mesh bag for your power brick and other miscellaneous computer gear. Again this has been designed to keep the weight compressed and close to your body. Each compartment has plenty of extra room beyond its required purpose. The forth 'open' compartment is stiff outer panel with a compression draw strings around the sides in which you can stuff: your book, newspaper, umbrella, rain jacket, lunch, magazine, camera, iPod or anything you need to securely stash away and retrieve at a moments notice while on the go. A great feature! Finally this rig is fitted out with no less than 5  additional zippered pockets and 4 pockets-inside-of-pockets AND: a separate gear bag, as well as a CD-ROM sleeve and a removable cell phone pocket on the shoulder strap.  The styling is professional enough of serious meetings. You can also carry the bag to the side with its well padded handle. This is key in elevators and subways.  All and all you can load this down for a 3 day road trip and it still feels solid and balanced on your back.  Final notes: - Zippers are high quality with big rubber grips - The black & grey color scheme will not show dirt and wear. - Fits snug under airline seats - Good padding on shoulders and back panel. - Did I mention all the pockets?  Any down side? Having this bag becomes an exercise in self control for pack-rats. When full this bag is BIG. But if you don't mind looking looking geeky and knocking people over when you turn around fill it up and your good to go. Other wise just limit your stuff.   ",0,0
1400,3369,3369,"My friend has this cord to connect his iPod to his stereo, and it works great, great sound, good ease of use etc. I wanted one so I went to Bestbuy today and got one by RCA that sounds just as good for $7.99",1,0
1628,2146,2146,"Sandisk, leader in this kind of technology products sure do not come short with this one. It works excellent on my phone Samsung t609.I would have bought a 1GB but the phone manufacturer do not recomend it, so bear that in mind. For pictures the resolution at close range and bright light is just excellent. For music as an MP3, lots of memory and room to fill as well as for video. Data and in general is terrific...just like I said Sandisk leads the competition and also seems to be the the standard card for just about any product that requires this kind of card. I will most definitely and undoubtely will not accept substitutions. Only Sandisk is extremely reliable. Personal experiences with these products proof it repeatledly.",0,0
1822,2731,2731,"I recently purchased the Pacific Breeze Laptop Cooler and so far am very impressed with it.  Now this review should be taken with a grain of salt, because I have only had the cooler for a few weeks, but I feel that the results were evident immediately and the build does seem adequate.  The reason that I was in search of a cooler was due to my dangerously hot hard drive temps.  I installed Notebook Hardware Control (free temperature and power control utility) after feeling how hot my new notebook was getting and saw temps as high as 55C at my hard drive!  Worried about how this would affect the hard drive's longevity, I started looking around at coolers.  I choose this cooler after reviewing several of the ""mat"" variety, but chose this one because of its design.  As the previous reviewers have already mentioned, this cooler elevates the notebook from the rear and blows air under the notebook.  This allows the CPU fan intake and hard drive to receive plenty of fresh air.  After setting this cooler up, I was feeling pretty good about the purchase.  Qualitatively, the results are evident by a cooler notebook top and keypad, and the feel of air exiting the sides of the notebook.  Quantitatively, the notebook experienced a 5C temperature drop at my HD and at my CPU.  Now my hard drive is running at 40C-45C instead of 45-50C! I would definitely recommend this product",0,0
