,Unnamed: 0.1,Unnamed: 0,text,label,category,PET,euph_status,sentence,orig_text
1207,1207,1207,"Ian McKellen: There Will Be No More Actors Like Myself ""McKellen suggested that there would be no more actors to match the likes of himself and Judi Dench in the future because the experiences that challenged and moulded them were no longer in such fruitful supply. "" The Telegraph @ @ @ @ @ @ @ @ @ @ London Show? The closing of Loserville, playing in London was "" almost entirely due to those slightly [PET_BOUNDARY]overweight[PET_BOUNDARY] white, male, middle-class critics in their late-50s who closed it."" The Guardian (UK) 11/16/12 ",1,physical/mental attributes,overweight,sometimes_euph,The closing of Loserville playing in London was almost entirely due to those slightly overweight white male middle-class critics in their late-50s who closed it,
1807,1807,1807,"In this way, Kress shows that while the ideology of capitalism is based on individual effort, a certain concern for the community must remain in order for society to function cohesively. Otherwise, the [PET_BOUNDARY]wealthy[PET_BOUNDARY] might find themselves withdrawing to their @@5175541 ",1,employment/finances,wealthy,sometimes_euph,Otherwise the wealthy might find themselves withdrawing to their 5175541,
2679,2679,2679,"ditto for jillie djinn in darke, who [PET_BOUNDARY]expires[PET_BOUNDARY] standing up on marcia's sofa a moment after the climax, without getting much attention.",1,,expire,sometimes_euph,,"Ditto for Jillie Djinn in Darke , who expires standing up on Marcia 's sofa a moment after the climax , without getting much attention ."
2475,2475,2475,"The process itself was very peaceful. And the kids and I sat and petted and held both dogs until they were gone. To say it was a hard to thing to do would be an understatement. I have never had an animal of mine [PET_BOUNDARY]put to sleep[PET_BOUNDARY]. I knew it was the absolute right thing to do for both of them. They came together, lived unseparated from each other for 14 years, and went together, as it should be.",1,,put to sleep,sometimes_euph,,"The process itself was very peaceful . And the kids and I sat and petted and held both dogs until they were gone . To say it was a hard to thing to do would be an understatement . I have never had an animal of mine put to sleep . I knew it was the absolute right thing to do for both of them . They came together , lived unseparated from each other for 14 years , and went together , as it should be ."
1597,1597,1597,"1. Sling him in the long boat till he's [PET_BOUNDARY]sober[PET_BOUNDARY], 2. Keep him there and make' im bale' er. 3. ",1,substances,sober,sometimes_euph,Sling him in the long boat till he's sober 2,
339,339,339,"Faith in Jesus Christ can protect us from demonic forces, but what will protect us from us? We must cease saddling God with all the ills of the world and assume the responsibility for our own [PET_BOUNDARY]demise[PET_BOUNDARY]. David clearly described three different possibilities and refused to lump them all together as acts of God, so neither should we. ",1,death,demise,sometimes_euph,We must cease saddling God with all the ills of the world and assume the responsibility for our own demise,
1221,1221,1221,"I remember @ @ @ @ @ @ @ @ @ @ the doctor with my mom. The doctor asked (the quite [PET_BOUNDARY]overweight[PET_BOUNDARY]) me whether I knew I had lost 10 pounds. My mom jumped in and said, ""Oh, we don't pay attention to weight.. she's been swimming!"" Or something to that effect. ",1,physical/mental attributes,overweight,sometimes_euph,The doctor asked the quite overweight me whether I knew I had lost 10 pounds,
2522,2522,2522,"""Churches do not already have to host there is no such thing yet as a' [PET_BOUNDARY]same sex[PET_BOUNDARY] wedding'. That issue will only arise if the Bill is passed. A' same sex wedding' in a church, mosque or tabernacle would signify acceptance of the' marriage'. That would be entirely new and would certainly not be business as usual for churches.""",1,,same sex,sometimes_euph,,""" Churches do not already have to host there is no such thing yet as a ' same sex wedding ' . That issue will only arise if the Bill is passed . A ' same sex wedding ' in a church , mosque or tabernacle would signify acceptance of the ' marriage ' . That would be entirely new and would certainly not be business as usual for churches . """
166,166,166,"Hannah's mother explained that God was testing them all by taking their provider so early. She never blamed her sons who, after shameful indifference in school, resigned themselves to temporary work as clerks or choreboys at the livery or lying about the house [PET_BOUNDARY]between jobs[PET_BOUNDARY] in idleness. Now, jouncing on the slat-seat of the buckboard with the dour and aging Mr. Bates, Hannah decided that if the Lord was indeed testing @ @ @ @ @ @ @ @ @ @ a special trial. ",1,employment/finances,between jobs,sometimes_euph,She never blamed her sons who after shameful indifference in school resigned themselves to temporary work as clerks or choreboys at the livery or lying about the house between jobs in idleness,
2860,2860,2860,"An elderly, wealthy, well-spoken and altogether elegant black woman is talking about the years her husband has devoted to ""doing the yard"" in front of their home asked how much her husband was paid to do such a good job--the white man was looking for a yardboy. ""I'm well paid,"" the husband replied. ""I get to [PET_BOUNDARY]sleep with[PET_BOUNDARY] the landlady.""",1,,sleep with,sometimes_euph,,"An elderly , wealthy , well-spoken and altogether elegant black woman is talking about the years her husband has devoted to "" doing the yard "" in front of their home asked how much her husband was paid to do such a good job--the white man was looking for a yardboy . "" I 'm well paid , "" the husband replied . "" I get to sleep with the landlady . """
99,99,99,"Not enough for long term, but beyond the 72-hour mark. Some family lives only miles from us, but my [PET_BOUNDARY]aging[PET_BOUNDARY] parents live in the' burbs between Baltimore and Washington-- NOT the place to be! They will head here in an emergency, no doubt, so we are prepared for them. ",1,physical/mental attributes,aging,sometimes_euph,Some family lives only miles from us but my aging parents live in the' burbs between Baltimore and Washington-- NOT the place to be,
1801,1801,1801,"My father, a doctor, has told me about all kinds of really sad cases of gay-bowel disease and other afflictions that we rarely hear discussed. People are all for showing the deterioration of the lungs caused by smoking, but what of all the [PET_BOUNDARY]venereal diseases[PET_BOUNDARY] caused by living as though sex is merely for recreation anywhere, with anyone, and anyway. It saddens me to know that the relative permissiveness toward homosexuality by the general population is probably hastened by the number of people who indulge in pornography in secret and @ @ @ @ @ @ @ @ @ @ The prohibitions and assertions for moral living given through faith aren't randomly made up.",1,sexual activity,venereal disease,sometimes_euph,People are all for showing the deterioration of the lungs caused by smoking but what of all the venereal diseases caused by living as though sex is merely for recreation anywhere with anyone and anyway,
2489,2489,2489,"Mikhail Leontiev, in a scorching broadcast on Jan 17 (or 18?), threw down the gauntlet and exposed at length McFaul's expected role of supporting and fomenting a ""democratic"" [PET_BOUNDARY]regime change[PET_BOUNDARY] inside Russia on his program Odnako (""However"") on ORT, Russia's Channel One, a state-supported channel.",1,,regime change,sometimes_euph,,"Mikhail Leontiev , in a scorching broadcast on Jan 17 ( or 18 ? ) , threw down the gauntlet and exposed at length McFaul 's expected role of supporting and fomenting a "" democratic "" regime change inside Russia on his program Odnako ( "" However "" ) on ORT , Russia 's Channel One , a state-supported channel ."
2714,2714,2714,"existentialism may have flourished in the s, but its themes are the oldest in the world -- indeed, one puzzle about existentialism is why it took so long to come into existence. the eponymous hero of the mesopotamian ""epic of gilgamesh"", which was written in the second millennium bc, is plunged into gloomy thoughts of his own mortality after his beloved friend enkidu [PET_BOUNDARY]expires[PET_BOUNDARY]. gilgamesh belatedly realises that makes all of life seem empty to him:",1,,expire,sometimes_euph,,"Existentialism may have flourished in the 1960s , but its themes are the oldest in the world -- indeed , one puzzle about existentialism is why it took so long to come into existence . The eponymous hero of the Mesopotamian "" Epic of Gilgamesh "" , which was written in the second millennium BC , is plunged into gloomy thoughts of his own mortality after his beloved friend Enkidu expires . Gilgamesh belatedly realises that @ @ @ @ @ @ @ @ @ @ makes all of life seem empty to him :"
1844,1844,1844,Who was it that wanted change to allow the @ @ @ @ @ @ @ @ @ @ to legalize that wacky [PET_BOUNDARY]weed[PET_BOUNDARY]? Who was it that wanted change to force the Churches to pay for abortions &; birth control?,1,substances,weed,sometimes_euph,Who was it that wanted change to allow the to legalize that wacky weed,
1144,1144,1144,"I love Scrivener as a writing program overall. It has a lot of bells and whistles, but I only use a few of them and I can't tell you what a joy it is to be able to reorganize my windows (this is how I have mine formatted) or (occasionally) just drag and drop a chapter into a new place when I realize I [PET_BOUNDARY]mixed up[PET_BOUNDARY] a scene. I also love their ""typewriter"" feature, where it'll scroll the text up like you were writing on a typewriter instead of it only scrolling up when you reach the bottom of the page. ( And if you mess with your settings, you can put the typewriter button on the task bar and turn it off and on when you edit @ @ @ @ @ @ @ @ @ @ own writing preferences. ",1,physical/mental attributes,mixed up,sometimes_euph,It has a lot of bells and whistles but I only use a few of them and I can't tell you what a joy it is to be able to reorganize my windows this is how I have mine formatted or occasionally just drag and drop a chapter into a new place when I realize I mixed up a scene,
3028,3028,3028,"an actual example of this is of a woman who was sleeping around and who felt guilty about it. however, as she worked through the guilt, her desire to [PET_BOUNDARY]sleep around[PET_BOUNDARY] disappeared. while she thought the guilt held her sexual encounters in check and that, if removed, would lead to more one-night stands, the truth was the dialectic opposite. the guilt sustained the action. the removal of the obstacle (the guilt) removed the thing that the obstacle appeared to hold at bay (the sleeping around).",1,,sleep around,sometimes_euph,,"An actual example of this is of a woman who was sleeping around and who felt guilty about it . However , as she worked through the guilt , her desire to sleep around disappeared . While she thought the guilt held her sexual encounters in check and that , if removed , would lead to more one-night stands , the truth was the dialectic opposite . The guilt sustained the action . The removal of the obstacle ( the guilt ) removed the thing that the obstacle appeared to hold at bay ( the sleeping around ) ."
87,87,87,"With LeBron James tearing up the league, Kevin Garnett showing his first real signs of [PET_BOUNDARY]aging[PET_BOUNDARY], and a Western Conference with one King and seven princes, the matchup in this year's 2009 NBA Finals is already a foregone conclusion to most fans. In fact, before KG's injury, one betting website offered this promotion:",1,physical/mental attributes,aging,sometimes_euph,With LeBron James tearing up the league Kevin Garnett showing his first real signs of aging and a Western Conference with one King and seven princes the matchup in this year's 2009 NBA Finals is already a foregone conclusion to most fans,
1970,1970,1970,A round bed that takes up the entire room -- how [PET_BOUNDARY]cozy[PET_BOUNDARY],1,,cozy,sometimes_euph,,A round bed that takes up the entire room -- how cozy
1817,1817,1817,"So the fear that people will run to the store and drug themselves is unfounded. Also when I was a teenager in USA, [PET_BOUNDARY]weed[PET_BOUNDARY] was easier to get than alcohol, so clearly prohibiting didn't do crap. ",1,substances,weed,sometimes_euph,Also when I was a teenager in USA weed was easier to get than alcohol so clearly prohibiting didn't do crap,
1306,1306,1306,"On this 11th anniversary of 9/11, we remember the thousands who were slain, the brave souls who [PET_BOUNDARY]perished[PET_BOUNDARY] while rushing into harms way to save them, and those who have fallen in far away lands, in defense of our nation, in the 11 years since. We honor their memories, and pray for the families they left behind. ",1,death,perish,sometimes_euph,On this 11th anniversary of 9/11 we remember the thousands who were slain the brave souls who perished while rushing into harms way to save them and those who have fallen in far away lands in defense of our nation in the 11 years since,
2952,2952,2952,to say that my motivation for not liking christians was instead that i liked to get drunk and [PET_BOUNDARY]sleep around[PET_BOUNDARY] is insulting to the point that i can't believe a christian would say it.,1,,sleep around,sometimes_euph,,To say that my motivation for not liking Christians was instead that I liked to get drunk and sleep around is insulting to the point that I ca n't believe a Christian would say it .
231,231,231,"Jack knows he's got just one shot. But it's not just a matter of taking out Rasalom: he also must safely retrieve Dawn's child and minimize [PET_BOUNDARY]collateral damage[PET_BOUNDARY]. So, he comes up with a foolproof plan. ",1,death,collateral damage,sometimes_euph,But it's not just a matter of taking out Rasalom he also must safely retrieve Dawn's child and minimize collateral damage,
2210,2210,2210,"Not only will cases be reassigned to the courthouses in Rancho Cucamonga and Fontana, but three judges who officially had retired but continued to serve will be [PET_BOUNDARY]let go[PET_BOUNDARY] to make room for transferring employees.",1,,let go,sometimes_euph,,"Not only will cases be reassigned to the courthouses in Rancho Cucamonga and Fontana , but three judges who officially had retired but continued to serve will be let go to make room for transferring employees ."
1960,1960,1960,"Other photos on Richardson's blog reveal his closeness with Gaga -- snapshots of the pair riding Soul Cycle bikes, goofing around backstage or [PET_BOUNDARY]cozy[PET_BOUNDARY]ing up in a hotel room after one of her concerts.",1,,cozy,sometimes_euph,,"Other photos on Richardson 's blog reveal his closeness with Gaga -- snapshots of the pair riding Soul Cycle bikes , goofing around backstage or cozying up in a hotel room after one of her concerts ."
2447,2447,2447,Sounds like you need to have friends on the Sarah Palin common sense conservative death panel or they'll [PET_BOUNDARY]pull the plug[PET_BOUNDARY] on grandma.,1,,pull the plug,sometimes_euph,,Sounds like you need to have friends on the Sarah Palin common sense conservative death panel or they 'll pull the plug on grandma .
2261,2261,2261,"Basically, once the ""strong side, two handed"" method of weapons handling are safely established, its time to move training on to ""the unusual"".... because being hurt in a deadly encounter BEFORE your adversary is [PET_BOUNDARY]neutralize[PET_BOUNDARY]d, ai nt that all that unusual for dealing with it.",1,,neutralize,sometimes_euph,,"Basically , once the "" strong side , two handed "" method of weapons handling are safely established , its time to move training on to "" the unusual "" .... because being hurt in a deadly encounter BEFORE your adversary is neutralized , ai nt that all that unusual for dealing with it ."
3084,3084,3084,"if your wedding is coming up and you are pregnant, remember that you are [PET_BOUNDARY]with child[PET_BOUNDARY] when looking for your dress. this may sound obvious, but look at dresses in terms of their being able to fit your future shape.",1,,with child,sometimes_euph,,"If your wedding is coming up and you are pregnant , remember that you are with child when looking for your dress . This may sound obvious , but look at dresses in terms of their being able to fit your future shape ."
1618,1618,1618,"I was raising money in Houston for a hospital in Israel, and when I was over in Israel, I said that I would raise money for them because it was a children's hospital and they wanted to build a?? it's a regular hospital, but they wanted to build a children's hospital and @ @ @ @ @ @ @ @ @ @ everybody. And as a father of a child with [PET_BOUNDARY]special needs[PET_BOUNDARY], I thought it was really worthwhile. But they've changed. ",1,physical/mental attributes,special needs,sometimes_euph,And as a father of a child with special needs I thought it was really worthwhile,
1594,1594,1594,I was in Panama last year and was amazed at how many old guy travelers I met.... admittedly they were [PET_BOUNDARY]sober[PET_BOUNDARY] guys in AA and they would often stay on other AA members couches. Most were expats who lived on just Social Security and criss-crossed Central and South America... meeting and knowing other expats in all the different countries.... most of those I met had no interest coming back to the US.,1,substances,sober,sometimes_euph,admittedly they were sober guys in AA and they would often stay on other AA members couches,
2843,2843,2843,"""...' The Other Two' traces Waythorn's progress from naive onlooker, to hostile, biased critic and finally to [PET_BOUNDARY]seasoned[PET_BOUNDARY], appreciative connoisseur. Wharton's heroine emerges ultimately not as a perfidious schemer, but as a many-sided personality... Thus Wharton, far from indicting the woman who acts, celebrates her as an icon of female transcendence."" (4)",1,,seasoned,sometimes_euph,,""" ... ' The Other Two ' traces Waythorn 's progress from naive onlooker , to hostile , biased critic and finally to seasoned , appreciative connoisseur . Wharton 's heroine emerges ultimately not as a perfidious schemer , but as a many-sided personality ... Thus Wharton , far from indicting the woman who acts , celebrates her as an icon of female transcendence. "" ( 4 )"
1005,1005,1005,The personal trauma of this atmosphere hit home for me last week upon hearing that just such a person as the latter-- a dear friend who went to work for a local hospital from college-- was [PET_BOUNDARY]laid off[PET_BOUNDARY] after 20 years of exceedingly dedicated performance. Sue (not her real name) was a middle management poster girl for this organization.,1,employment/finances,lay off,sometimes_euph,The personal trauma of this atmosphere hit home for me last week upon hearing that just such a person as the latter-- a dear friend who went to work for a local hospital from college-- was laid off after 20 years of exceedingly dedicated performance,
2375,2375,2375,"I was all of three or four, girls, when this song came out. My sister owned a 45 RPM of it, and I just loved it. In fact, it was one of the first songs I actually learned to sing. So, when I heard, yesterday, that Dorothy McGuire (NOT the actress) was the first of the famed singing McGuire Sisters, to [PET_BOUNDARY]pass on[PET_BOUNDARY], at 84, I felt a part of my childhood had gone with her.",1,,pass on,sometimes_euph,,"I was all of three or four , girls , when this song came out . My sister owned a 45 RPM of it , and I just loved it . In fact , it was one of the first songs I actually learned to sing . So , when I heard , yesterday , that Dorothy McGuire ( NOT the actress ) was the first of the famed singing McGuire Sisters , to pass on , at 84 , I felt a part of my childhood had gone with her ."
1012,1012,1012,"The GOP has not reached the end of their strategic plan to crash the economy and point the finger at @ @ @ @ @ @ @ @ @ @ election and I'm sure the Romney camp prays really, really hard for another recession while the House works... well, you you... does it's damnest to continue cutting public sector jobs-like completely destroying the Post Office and [PET_BOUNDARY]laying off[PET_BOUNDARY] tens or hundreds of thousands it make that UE rate soar! And that's just one item on the agenda. ",1,employment/finances,lay off,sometimes_euph,does it's damnest to continue cutting public sector jobs-like completely destroying the Post Office and laying off tens or hundreds of thousands it make that UE rate soar,
950,950,950,"In ""Quality of Life,"" a 26-year-old woman begins seeing a wealthy man more than double her age, Mr. Fulger, who takes her out infrequently and presses money on her, which she takes because it ""made her life more easeful."" She dates other men her age, but can't seem to stop @ @ @ @ @ @ @ @ @ @. In the title story, the granddaughter of a [PET_BOUNDARY]late[PET_BOUNDARY], famous artist becomes involved with a young artist who may be playing her to obtain the precious notebooks bequeathed to her. Teetering on the brink of self-possession, Sneed's protagonists aren't sure they trust themselves, such as the 55-year old narrator of ""By the Way"" who can't admit to her much younger lover her fears of faltering memory and mortality. ",1,death,late,sometimes_euph,In the title story the granddaughter of a late famous artist becomes involved with a young artist who may be playing her to obtain the precious notebooks bequeathed to her,
1008,1008,1008,"And layoff thousands and remove millions from the insurance programs they paid into. But when he [PET_BOUNDARY]laid off[PET_BOUNDARY] workers at Bain to make more profits, those workers could get other jobs eventually. When he cuts the budget and throws seniors or the disabled off of Social Security Insurance or Medicare Insurance or Medicaid Insurance, what are they supposed to do-move to another country? ",1,employment/finances,lay off,sometimes_euph,But when he laid off workers at Bain to make more profits those workers could get other jobs eventually,
572,572,572,"Lesser damage was sustained by at least 19 other vessels, from CAs down to DEs. Fires occurred on three carriers when planes were smashed in their hangars; and some 146 planes on various ships were lost or damaged beyond [PET_BOUNDARY]economical[PET_BOUNDARY] repair by the fires, by being smashed up, or by being swept overboard. About 790 officers and men were lost or killed, and 80 were injured. ",1,employment/finances,economical,sometimes_euph,Fires occurred on three carriers when planes were smashed in their hangars; and some 146 planes on various ships were lost or damaged beyond economical repair by the fires by being smashed up or by being swept overboard,
329,329,329,But sharks aren't the animals you should be most afraid of. Here are some that are much more likely to cause your [PET_BOUNDARY]demise[PET_BOUNDARY].,1,death,demise,sometimes_euph,Here are some that are much more likely to cause your demise,
964,964,964,"That was really bad for public health. In Nigeria, that situation was what obtained before a United States financial expert of Liberian extraction, the [PET_BOUNDARY]late[PET_BOUNDARY] Patrick Sawyer, brought Ebola disease into Nigeria while seeking a cure. When the disease came and it became clear that the only way out was to embrace preventive measures towards containing its spread among the people since it had no cure, efforts were made, for the first time in the history of the country, to remember and embrace preventive measures in containing the spread of Ebola. ",1,death,late,sometimes_euph,In Nigeria that situation was what obtained before a United States financial expert of Liberian extraction the late Patrick Sawyer brought Ebola disease into Nigeria while seeking a cure,
713,713,713,"They had long ago interacted with earth and our ""Secondary World"" of aliens with big domed heads and black eyes. Voltar and his people felt that man was being manipulated by the Secondary World aliens, and planned to use Brian in a test project to free mankind from the ""Secondary World"" aliens and their plan to [PET_BOUNDARY]exterminate[PET_BOUNDARY] mankind beginning on ",1,politics,exterminate,sometimes_euph,Voltar and his people felt that man was being manipulated by the Secondary World aliens and planned to use Brian in a test project to free mankind from the Secondary World aliens and their plan to exterminate mankind beginning on,
3023,3023,3023,"i very sparingly use the word slut to refer to women. it's used very commonly here to refer to women who sleep arpund, but i don't see it thrown around as often at men who date or [PET_BOUNDARY]sleep around[PET_BOUNDARY]. men are commonly called a douche.",1,,sleep around,sometimes_euph,,"I very sparingly use the word slut to refer to women . It 's used very commonly here to refer to women who sleep arpund , but I do n't see it thrown around as often at men who date or sleep around . Men are commonly called a douche ."
1627,1627,1627,"I have an autistic son and have battled hillsbourogh county schools here for the last 5 years. I was lucky enough to qualify for the McKay grant and put him in a private Christian school for [PET_BOUNDARY]special needs[PET_BOUNDARY]. I garuntee if this girl had blond @ @ @ @ @ @ @ @ @ @, she would be the lead story on nancy grace. ",1,physical/mental attributes,special needs,sometimes_euph,I was lucky enough to qualify for the McKay grant and put him in a private Christian school for special needs,
2356,2356,2356,"With 42 million books to choose from on Amazon.com and only so many hours in the day, I need help picking out the right ones. No matter how good a book is, some idiot reviewers are bound to drag the score down (showcased in The Top 10 Best Books... With The Worst Amazon Customer Reviews) and the author's loved ones will undoubtedly get [PET_BOUNDARY]paid off[PET_BOUNDARY] to compliment the book, but overall, Amazon reviews still give a fairly accurate assessment of a book's quality.",1,,paid off,sometimes_euph,,"With 42 million books to choose from on Amazon.com and only so many hours in the day , I need help picking out the right ones . No matter how good a book is , some idiot reviewers are bound to drag the score down ( showcased in The Top 10 Best Books ... With The Worst Amazon Customer Reviews ) and the author 's loved ones will undoubtedly get paid off to compliment the book , but overall , Amazon reviews still give a fairly accurate assessment of a book 's quality ."
1063,1063,1063,And he loved Juan Castillo. I do @ @ @ @ @ @ @ @ @ @ it was his decision to [PET_BOUNDARY]let him go[PET_BOUNDARY]. The move was dictated from above.,1,employment/finances,let [pro] go,sometimes_euph,I do it was his decision to let him go,
8,8,8,"Just as a point of accuracy, I was never ""a punk."" This is totally irrelevant unless you're [PET_BOUNDARY]a certain age[PET_BOUNDARY]. But back in the day, the one thing you didn't want to be called was a ""poseur."" This little candyass likes heat and hot water and three squares a day. ",1,physical/mental attributes,a certain age,sometimes_euph,This is totally irrelevant unless you're a certain age,
1734,1734,1734,"According to the BBC's James Copnall @ @ @ @ @ @ @ @ @ @ the two countries remain open. This is a humanitarian issue, in addition to a political one: northern blockades on legal cross-border trade have had the effect of driving up food prices along South Sudan's impoverished and chronically [PET_BOUNDARY]underdeveloped[PET_BOUNDARY] frontier. The agreement means that border access and freedom of movement will be less subject to the whims of the Khartoum government-- at least theoretically. ",1,politics,underdeveloped,sometimes_euph,This is a humanitarian issue in addition to a political one northern blockades on legal cross-border trade have had the effect of driving up food prices along South Sudan's impoverished and chronically underdeveloped frontier,
1077,1077,1077,"At the end of the day, Steven Sinofsky is a human being and I don't like the thought of people being [PET_BOUNDARY]let go of[PET_BOUNDARY]; however, viewing this situation purely from my stance as a Windows enthusiast, I haven't been this happy or fired-up about the potential for Windows in a very long time. So, here's to hoping for a much more exciting Windows ahead: for users, developers, professionals, and everyone in-between @ @ @ @ @ @ @ @ @ @ see happen with Windows now? ",1,employment/finances,let go of,sometimes_euph,At the end of the day Steven Sinofsky is a human being and I don't like the thought of people being let go of ; however viewing this situation purely from my stance as a Windows enthusiast I haven't been this happy or fired-up about the potential for Windows in a very long time,
92,92,92,"I am a small business owner and a liberal. As an [PET_BOUNDARY]aging[PET_BOUNDARY] baby boomer (60) I will only be affected for a few more years, however I am a healthcare provider also. I have seen the results of our failed healthcare system for almost three decades now. ",1,physical/mental attributes,aging,sometimes_euph,As an aging baby boomer 60 I will only be affected for a few more years however I am a healthcare provider also,
1620,1620,1620,"My girls both have their own variety pack of [PET_BOUNDARY]special needs[PET_BOUNDARY]. When they were in grade 2 and 4, their mainstream support teacher asked how I felt about writing in ""no homework"" into their IEPs (individual learning plans) I could have kissed her!",1,physical/mental attributes,special needs,sometimes_euph,My girls both have their own variety pack of special needs,
447,447,447,I am a [PET_BOUNDARY]disabled[PET_BOUNDARY] Vietnam veteran who served honorably. I spend a lot of time at the VA Hospital for various reasons.,1,physical/mental attributes,disabled,sometimes_euph,I am a disabled Vietnam veteran who served honorably,
2540,2540,2540,We have found middle ground on gay marriage. The Maryland amendment includes language that does NOT force pastors etc. to perform [PET_BOUNDARY]same sex[PET_BOUNDARY] marriage. I think this is the way to go. Even though some progressives would like to use the gay community to destroy religion.,1,,same sex,sometimes_euph,,We have found middle ground on gay marriage . The Maryland amendment includes language that does NOT force pastors etc. to perform same sex marriage . I think this is the way to go . Even though some progressives would like to use the gay community to destroy religion .
2481,2481,2481,"The Obama administration has been actively supporting [PET_BOUNDARY]regime change[PET_BOUNDARY] through out the Middle East and handing the entire region to the MB. Complicit in this is Saudi Arabia and Qatar, which are both MB/al-Qaeda sponsors.",1,,regime change,sometimes_euph,,"The Obama administration has been actively supporting regime change through out the Middle East and handing the entire region to the MB . Complicit in this is Saudi Arabia and Qatar , which are both MB/al-Qaeda sponsors ."
341,341,341,Stargate Atlantis: If Carson Beckett's untimely [PET_BOUNDARY]demise[PET_BOUNDARY] doesn't count then nothing does. Some random Alien device that causes anyone affected by it to grow a rather malignant exploding tumor was found and activated by two unfortunate no-names.,1,death,demise,sometimes_euph,Stargate Atlantis If Carson Beckett's untimely demise doesn't count then nothing does,
1700,1700,1700,"Yet the director's modernist appropriation of realism, or vice versa, and here the absolute flattening of distinctions between historical and filmic' realities', means that none of these highly tactile, at times seemingly' 3D' and increasingly virtual images culminating with Antonioni's first colour film are' beyond' reality. Rather, they strikingly yet most fittingly present the various' shocks' and radical modifications of familiar experience within this technologised, hyper-industrialised world, even as the viewer's gaze upon it is clearly very different to that of our [PET_BOUNDARY]troubled[PET_BOUNDARY], closely felt yet never truly accessible protagonist. ",1,physical/mental attributes,troubled,sometimes_euph,Rather they strikingly yet most fittingly present the various' shocks' and radical modifications of familiar experience within this technologised hyper-industrialised world even as the viewer's gaze upon it is clearly very different to that of our troubled closely felt yet never truly accessible protagonist,
3081,3081,3081,depends where banks head at since manny steward [PET_BOUNDARY]pass away[PET_BOUNDARY] who knows where his focus is at but i do think banks going to fight hard as he can he said he want to win this for steward so i expect him to fight his heart out in this fight so i think a upset can happen but it do seem like mitchell is getting better and better each fight and could be to strong for banks,1,,pass away,sometimes_euph,,depends where banks head at since manny steward pass away who knows where his focus is at but i do think banks going to fight hard as he can he said he want to win this for steward so i expect him to fight his heart out in this fight so i think a upset can happen but it do seem like mitchell is getting better and better each fight and could be to strong for banks
2571,2571,2571,not to go to the doctor for a very treatable cancer because your FAITH would heal you. Now my brother-in-law is [PET_BOUNDARY]six feet under[PET_BOUNDARY] because he took the advice. We tried to reason with him in vain by pointing out that there was no difference between pulling a bad tooth or removing a cancerous tumor.,1,,six feet under,sometimes_euph,,"**40;4155; , not to go to the doctor for a very treatable cancer because your FAITH would heal you . Now my brother-in-law is six feet under because he took the advice . We tried to reason with him in vain by pointing out that there was no difference between pulling a bad tooth or removing a cancerous tumor ."
164,164,164,"There are always couple @ @ @ @ @ @ @ @ @ @ to work, so they go [PET_BOUNDARY]between jobs[PET_BOUNDARY] as long as they can, and a couple percent who are in an intentional gap between jobs, taking a couple weeks off after leaving one and starting the next, or after being graduated from school and starting the first job. In a normal economy, there are millions of people in this circumstance at any given time. ",1,employment/finances,between jobs,sometimes_euph,There are always couple to work so they go between jobs as long as they can and a couple percent who are in an intentional gap between jobs taking a couple weeks off after leaving one and starting the next or after being graduated from school and starting the first job,
3018,3018,3018," thessalonians: (kjv): for when they shall say, peace and safety; then sudden destruction cometh upon them, as travail upon a woman [PET_BOUNDARY]with child[PET_BOUNDARY]; and they shall not escape.",1,,with child,sometimes_euph,,"1 Thessalonians 5:3 ( KJV ) : For when they shall say , Peace and safety ; then sudden destruction cometh upon them , as travail upon a woman with child ; and they shall not escape ."
2104,2104,2104,"All you are doing is enabling Big Government. All you are doing is giving an addict money for his fix because you don't want to deal with the consequences. You have to go through withdrawal to [PET_BOUNDARY]get clean[PET_BOUNDARY]. There is no ""not going through the pain."" Sorry, but you are not dealing in reality.n And you are angry with those of us who are.",1,,get clean,sometimes_euph,,"All you are doing is enabling Big Government . All you are doing is giving an addict money for his fix because you do n't want to deal with the consequences . You have to go through withdrawal to get clean . There is no "" not going through the pain . "" Sorry , but you are not dealing in reality.n And you are angry with those of us who are ."
765,765,765,"Not likely!! It hasn't engaged many people that I know from the [PET_BOUNDARY]global south[PET_BOUNDARY]. 2. Lacking a visionary quality is very serious on a practical level too, as it fails to hit the sweat spot and the Achilles heal of change. ",1,politics,global south,sometimes_euph,It hasn't engaged many people that I know from the global south  2,
1909,1909,1909,"We've all been rightly focusing on GOTV, and how we need every [PET_BOUNDARY]able-bodied[PET_BOUNDARY] carbon-based life-form who's registered to vote to get to the polls -- either on Tuesday, or (if you live in a state that allows early voting, and didn't get nailed by Sandy) as soon as you can. And it's a given that the other side is making the same kind of push, as well; after all, voter intimidation and blatantly false advertising can't be expected to solve every problem!",1,,able-bodied,sometimes_euph,,"We 've all been rightly focusing on GOTV , and how we need every able-bodied carbon-based life-form who 's registered to vote to get to the polls -- either on Tuesday , or ( if you live in a state that allows early voting , and did n't get nailed by Sandy ) as soon as you can . And it 's a given that the other side is making the same kind of push , as well ; after all , voter intimidation and blatantly false advertising ca n't be expected to solve every problem !"
2008,2008,2008,Tips to make him pleasure you [PET_BOUNDARY]down there[PET_BOUNDARY],1,,down there,sometimes_euph,,Tips to make him pleasure you down there
