,Unnamed: 0.1,Unnamed: 0,sentence,score,label
1776,161,161,"I have also put speedy delete tags on <url> and <url>. Was there any particular reason to move your user/user talk pages to that name, and back again?",-0.7276718498,False
1138,439,439,You also seem somedeal similar to <url>. Not logging in is not sockpuppetry but do you acknowledge that User:64.194.44.220 is you?,-0.6958307681,False
1315,2487,2487,"I was starting bio...bio-something's talk page, telling him to make it an article, not a user page, and I saw that you wanted to delete it. Why?",-0.3579661611,False
2014,2262,2262,I asked it before but I'm asking it again: Was it a Basque state? Can we say that?,-0.8210445562,False
2012,3047,3047,One oddity is that the Library of Congress isn't officially the U.S. national library; there are only national libraries in Medicine and Agriculture. Do you compare specialized libraries?,-0.1730337502,False
2099,3622,3622,"It states on the page that it features her, they sample the song, and were going to try and get her to take part in the video... Surely this counts as being featured on the single?",-0.06001104147,False
2171,3539,3539,That image is CC and has a link to its source. What is it missing?,-0.3784217014,False
1400,2062,2062,I have now created <url> and <url>. I wonder if a similar template may be warranted for listifying (CfL)?,-0.1621359934,False
1948,2249,2249,"Regarding <person>, you've made this a Beta - In Use template since January. Is there any hope of making it live at some point in the near future?",-0.04193584025,False
2076,639,639,"It's not that, it's just feels ... wrong. An admin especially should be accountable for all his dealings, so why delete the history?",-0.4823225238,False
2019,1051,1051,"Why did you ""nowiki"" the unblock template? Is it just here for show, or do you want it to be considered?",-0.3568245518999999,False
1720,3330,3330,"I've read everything again, and I still think it's the right decision. What I'm confused about is if you claim that <url> does not care about capitalisation, how do you explain <url>, <url> and <url> (examples given on the talk page)?",-0.2531907017,False
1164,217,217,"I don't think so, Giano. Can we just once attempt to let this pass by without calling for the heads of people?",-1.483220811,False
1721,984,984,Who do you think will be the next president? Do you have a favorite yet?,-0.04500338406,False
1225,3477,3477,"An editor you recently blocked for a week, <url>, is now editing the same articles and topics under an IP account <url>. Is this allowed or should it just be ignored?",-0.2688059516,False
1706,385,385,The seven-day hold is almost up. Is there any progress being made/plan for the near future?,-0.2941123127,False
1673,3201,3201,I had to revert another one <url>. How about that protection?,-0.6780685583,False
1707,2901,2901,"You mean the links that are being edit warred over? I can, but first can you explain what the edit war was all about and what the point of the links are?",-0.5483311504999999,False
1471,3154,3154,original article????,-1.387626302,False
2104,3441,3441,Did you upload ''Image:1111.jpg'' to make a point about censorship? What exactly is your intention with that image?,-0.7300840547,False
1797,1842,1842,Can we ask people to comment at the FAC? Like i did when i nominated her discography?,-0.2094773773999999,False
1953,763,763,I don't understand why did you add that message at the bottom of this page??,-1.545324605,False
1131,2293,2293,"Aberayron, certainly. But Aberaryron ?",-0.6848890765000001,False
2195,1125,1125,"You recently edited this page. It is my view that this page is just a corporate marketing listing, there are several hundred companies that do the same job yet are not listed in Wikipedia - Do you not think that this is advertorial?",-0.6386882602,False
1457,3214,3214,"If the <url> was invented in 1983, how was it featured in a 1959 film? I've never seen the movie, but are you sure it wasn't some other carousel-type thing?",-0.003697923988,False
1115,1817,1817,"In <url>, I think I screwed up and I bit the newcomer in my first post (<url>). What do you think?",-0.0305502998199999,False
1104,3804,3804,"That's basically what our members have said, not necessarily my opinion. Anything I miss?",-0.5610518173,False
1175,940,940,"I am an administrator on this project and my task is to enforce these rules. Now, will you cooperate or will I have to block you?",-1.780212351,False
1735,3137,3137,You added the name Ken Taylor to the <url> page but there is no such person listed on the DOD website as having received that award. Who were you refering to?,-0.5708665225,False
1451,920,920,"I'm going to walk you through this one very simply. Let's start here: Is there currently, or has there ever been a cartoon broadcast on television by the name of the Breakfast Monkey?",-0.8213303884,False
1955,311,311,Can I get some time to finish what I am doing without everything being deleted??,-1.15413236,False
1626,2233,2233,"That looks better. I think I'm about done now, but old Theobald's still at FAC isn't he?",-0.25583654,False
1220,2423,2423,"While you are absolutely free to vote however you choose, FAC requires you lodge actionable objections and your objection as it stands right now is quite vague. Could you please specify it so I can take action and possibly reverse your vote?",-0.04992267129,False
1737,792,792,"Reading the DYK criteria, I see that an inline reference must be placed immediately after the extraordinary fact being used as a hook, and I don't see anything extraordinary immediately before the inlines. Could you shift an inline, or add more extraordinary bits?",-0.0042387285119999,False
1415,1774,1774,Which of course is all the more ironic as my initial edits were an attempt to ''improve'' the article per <url>. Who the hell would have predicted all this?,-1.668277747,False
1435,3392,3392,"I don't really get it. In your terminology, is there someone practicing Germanic paganism who is not a neopagan?",-0.4948256296,False
2089,983,983,"Your recent post to the straw poll at <url> may need some clarification. Did you intend ""support going to Arbcomm"" to be a vote for the ""Death"" entry?",-0.02012912579,False
2082,2649,2649,Wait. Unless ''you'' need it repaired and updated quickly ?,-1.298417908,False
1976,987,987,"Actually, the page is still up, and I'm still getting a deluge of obscene phone calls and emails in an effort to punish me for constructive editing on Wikipedia consistent with Wikipedia policies and guidelines. Is <url> and <url> a policy or isn't it?",-0.7110763914,False
1399,1290,1290,What changes are you referring to???,-0.3988795181,False
2029,3839,3839,"Name's don't change. I'm going to have say, that his name is to be kept in the article however what about creating a page about Harry Potter characters in fanfiction or something like that?",-0.2582675635,False
1863,2405,2405,You have given your point by point rebuttals to my reasons several times. How can you say I haven't provided my reasoning?,-0.7456601975,False
1526,1673,1673,"Oh, no, sorry. Why do you want to talk to me on IRC?",-1.000775637,False
1676,3800,3800,Just wondering why removed death material? Perhaps another article on his death and circumstances- legacy?,-0.4660532404999999,False
1798,799,799,If you are beccoming a target again do you want semi prot for a while? How much activity is it getting?,-0.2258013793,False
1200,654,654,"Some pictures are not mine, but those that I have changed, their own. And you can submit a complaint the owners of those photos?",-0.1178697349,False
2193,2920,2920,"Why did you erase the <url> page? I was working on that article, and his notability is not disputed?",-1.223607959,False
1969,235,235,Are you saying that Racepacket attempted to contact Laura's employer? When and where did this happen?,-0.5421532081,False
1711,2376,2376,"Hi, you removed links from ""Microscope image processing"" which I just added to resources which contain information on digital microsocopy. How to define their (ir-)relevance and justify their validity (or not) for inclusion/exclusion on this page?",-0.1970359481,False
1822,58,58,"Holy steaming <url>. I presume you know about the <url>, yes?",-1.527072693,False
1289,3504,3504,"""Odder"" in what sense? Also, why are you still delaying?",-0.6074499883,False
1306,3642,3642,"I have a question for you. How do you deal with an editor, who's soul mission is to undo ALL <url> across a vast number of articles?",-0.3259028761,False
1810,3183,3183,"Okay, I will fix the ""crystals"", but how do I put myself up for adoption again? Will you kindergarten <url> me through the process?",-0.9679907407,False
1979,1596,1596,"Well, I'll review it anyhow, and we'll see where we need to go. Deal?",-0.0401022294,False
1683,437,437,"Firstly who are you? Secondly there seems to be a lot more people involved than just Node ue thirdly I don't care what his view is as long as his edits are neutral, which edits do you dispute?",-2.058820595,False
1757,164,164,This means that the pic you supplied is not really appropriate any more. Are you able to provide a new one?,-0.1490403217,False
1190,857,857,"Unfortunately, on the topic you have chosen, the excellence of what you are doing is far from the only issue. Are you producing an excellent article of a kind that should not actually be in Wikipedia but in some other more specialized project?",-0.105134058,False
1601,3557,3557,"Hi there, I was just wondering why you edited my user page to remove the ""you have old messages"" banner. I agree that ""you have new messages"" jokes are annoying, but what's wrong with old?",-0.3172617224,False
1647,1018,1018,yes i'm the one who is ashish. are you also on ukmix?,-0.1362512585999999,False
1740,3104,3104,I've also put a <nowiki><person></nowiki> tag on your user page... I'm not entirely sure if that's what you were after?,-0.07049719628,False
2111,800,800,"You're back! And, am I ready for what?",-0.3001365207,False
1612,587,587,To me these two bits of TeX look identical after they're rendered. Can you explain the advantage of the latter format (since you've made a point of changing from the first to the second form in some articles)?,-0.7840517375,False
1102,2336,2336,"May I ask why you removed <url> from the article on <url>? Since CAP is the USAF's official auxiliary, wouldn't it make sense for the CAP article to be in the USAF category?",-0.4834747961,False
1209,1626,1626,"OK, maybe I only started noticing it after that incident. Do you have diffs for your earlier opinions?",-0.08801804325,False
2016,1909,1909,"Actually meant this to go up under Cunard's comment above, but the new love-heart thingumyjig doesn't have that subtlety. See these new wikilove templates are pretty nifty atren't they?",-0.0604165787,False
1825,1449,1449,"No, I said that targetting images merely because of their uploader would be considered wikistalking- I explicitly said I did not want to accuse anyone of anything. Which images do you feel have been tagged incorrectly?",-0.1828241054,False
1510,1422,1422,"In addition to xe1 xe2 xe3 xe0 xe7 xe9 xea xed xf3 xf4 xf5 xfa, I noticed that Portuguese uses - in the middle of words. When do you use -?",-0.04973177454,False
1722,1943,1943,And this is your first edit. Isn't that interesting?,-1.03842215,False
1107,1711,1711,"I did notice your initial post to my talk page, but five minutes later it was removed by <url>. Is this a shared IP address?",-0.3147139514,False
1427,1191,1191,What's up with all those tweaky changes? Just salting redirects?,-1.508035812,False
1572,667,667,"Why can't we do like IMDB and have multiple ratings? Is it that simple, or am I crazy?",-1.076848816,False
1734,1063,1063,"Thanks, but I'd prefer to leave my talk page open to vandalism. No harm done if it's on a talk page, right?",-0.255321134,False
1263,2234,2234,Well this seems odd to me. Don't you find it strange that otherwise authoritative sources like Emulex and IBM would be so full of mistakes?,-1.007174319,False
1185,609,609,"SE, I've briefly blocked your bot because I see it's changing embedded links to footnotes again, against <url>. Did you discuss with anyone that you were doing this, or get permission to use it?",-1.185824815,False
1993,943,943,"I couldn't find your source. How is ""Ye"" related to or different from ""Dongye""?",-0.01236342367,False
1302,3690,3690,"if there is no private information kept, then why is there a user number attached to the link? why not just a link to the survey?",-0.2149931491,False
1291,3629,3629,I see. So what should I do with this sockpuppet?,-0.4163213259,False
1507,2720,2720,"Also, someone suggested merging it with another hoax page. Why wasn't that option considered?",-0.04232287419,False
1235,2618,2618,"He's clearly beyond the pale of Wikiquette, farther than nearly anything I've seen, what with this AFD thing and the claim that you and Mkdw ""blanked"" the talkpage and so on; see my latest on <url> which ironically enough I posted just before he began his latest onslaught; the US edition of Entertainment Tonight used H.N. tonight - to refer to Sundance, without mentioning the Canadian context at that festival, which of course the Canadian edition which follows it ''did''...but I could only chuckle because the Hollywood machine behind Entertainment Tonight, or that show's writers anyway, seem to use the term to mean anywhere in the cold; not even north of the border...anyway, seems to me that Yellowsnow needs a big spanking; but which area of <url> is the right one to use?",-0.3319188796,False
1278,253,253,You blocked <url> earlier today: now we have <url> (<url>) (<url>). He's only done one nonsense page so far: is the name similarity enough to block as a sock?,-0.3883361307999999,False
1618,1031,1031,"FloraBase has an entry for this, but no other information.<url> Know anything about it?",-0.1240357894,False
1310,219,219,"... then you have to at least meet me half-way. For instance, ""''<url>'' described the episode as displaying ""an exhilarating flair for rapid change of comic gear"" and made commented positively on the scene."" Can you see the problem here?",-1.415059814,False
2075,1604,1604,"Hmm, see you just reverted back. What's the bot's job suppost to be?",-0.5881262907,False
1705,251,251,This is one of those rare situations where I really have no idea what to say. Thanks?,-0.2070514155999999,False
1219,2161,2161,"You're absolutely right. I was just so pissed off that the previous move was undone, ya know?",-0.3429593179999999,False
2170,563,563,Do you sign your name using 4 tildes? (<nowiki>~~~~</nowiki>)?,-0.3049640705,False
1487,2500,2500,Do the titles of WP articles generally pass partisan judgment on the subject under discussion? Should they?,-0.0925083997,False
1139,2630,2630,"Hi, You stated the editor is inactive, yet the editor is stalking me through MY CONTRIBUTIONS and reverting my entries and the editor left a message on the top of my TALK page, so why would you not block them ? You didn't even give them a warning ?",-1.412738892,False
1383,2088,2088,"Hi I noticed you speedied and article but not it's talk page? What's the use of leaving the talk page, discussion or no, if you're going to speedy the article?",-0.8927504752,False
1183,117,117,"I cannot open the BBC link, it was <url>. What if '''E'''arth and '''M'''oon, if upper case first letter, should the word ""the"" be added?",-0.04474717699,False
1782,2366,2366,"Your bot runs awfully fast. How come there isn't ""using AWB"" in the edit summary?",-0.40014155,False
1970,3788,3788,"Should I move it myself, or would you like me to walk you thru it? Have you read <url>?",-0.1675059699,False
1113,3357,3357,"Both get across the same thing... the first is prettier. But, you at least agree with my edit removing the redundancies, no?",-0.0312921950899999,False
1778,2332,2332,Just saw your edit on <url>. Could you tell me how does Croatian Glagolitic differ from other Glagolitics?,-0.1619456565,False
1610,1447,1447,"Alright, the NPOV template is even worse, since it specifically points people to a talk page discussion which does not exist. Why are you adding these templates?",-0.7357488668000001,False
1832,863,863,"I have absolutely no desire to breach copyright, could you please clarify the status of images on Flickr? Do I have to get direct permission from the author or do I only obtain free images from Creative Commons?",-0.1052397763,False
2031,3304,3304,Where is the source that Sotero was non-practicing Muslim? Doesn't going to mosque to prayer constitute practicing?,-0.06356317187,False
1960,1173,1173,"I didn't see your internal link, I put it back. <url> isn't orphaned, what are you talking about?",-1.359581091,False
1170,1602,1602,"This deleted page was recreated. Since you were the original nom., is this basically the same article, or has it been improved?",-0.1514181924,False
1215,1872,1872,The <url> contained a number of British Army cavalry units from formation. Does this make it an <url> division rather than a (British) Indian division?,-0.3022551856,False
1176,808,808,You sure? Are you in my chinese class as well?,-0.1623526018,False
1803,1886,1886,I've had enough of this. What would you think about filing a RfC?,-0.7838761865,False
1380,1798,1798,"Pat, for someone who has died, you don't say ""he is a former professional baseball player"", you say ""he was a professional baseball player"". Okay?",-0.6271426213,False
2176,1929,1929,"You are talking about direktor, right? He begin the edit war again, as seen by diffs, so C was blocked instead of direktor, see?",-0.6584657076,False
1796,3096,3096,<url>. Draft beer?,-0.2313111889999999,False
1787,1394,1394,"I saw you removed the copyright CSD from Universum University as being ""unclear copyright status"". What am I missing?",-0.4662203838,False
1679,3265,3265,"One more thing. How is the policy of ""you're not allowed to block someone for personally attacking you"" unworkable?",-0.5233642872,False
1725,3468,3468,"Meh - perhaps not, and they will most likely be closed as renames, but I figured another week to allow anyone who wants to to comment wouldn't hurt anything since you as the nominator were the only one who had commented so far. Is there something I missed, or a hurry to get these quickly renamed?",-0.1346665041,False
1367,3298,3298,PS maybe the same in 16 languages? + shortlist of words?,-0.3394681335,False
1106,3106,3106,Maybe it would be better if we never talked directly to each other ever again. Agreed?,-1.6657661380000002,False
1663,1525,1525,"'Don't'' talk ''about'' me, in my virtual presence, and tell someone else to ignore me. Do you understand why this behavior is inappropriate?",-1.461985461,False
1769,1786,1786,"I'll carry on keeping a watching eye on <url>. As a matter of interest, why do you nowiki your signature?",-0.09145914173,False
1968,769,769,"I'm confused. Can I just edit it, or should I ask here first?",-0.1181254683,False
1370,3110,3110,It seems like the bot hasn't made any contributions in quite a while. Is something wrong?,-0.141321278,False
1633,2396,2396,Is it OK that I don't edit wikipedia? It's because lots of other people have done it but I don't want to so can I still go on?,-0.197242967,False
2037,3255,3255,Ok. Thanks TTGL. Are you like my handler or mentor now?,-0.4096428114,False
1716,3300,3300,Done. Comments?,-0.5371695961,False
2053,2036,2036,What is a wall these days? 10 sentences?,-0.4527987874,False
1376,1526,1526,All those people have said to news sources they aren't running/are/or something related? Or am I confused?,-0.3819442247999999,False
1484,2661,2661,"Also, is <url> about chemistry, sociology, theology, international law, or what?? '''I''' know the answer to that question, but does the person reading the article know?",-1.302983419,False
1879,3401,3401,"There's nothing in your history besides editing my page, so I'm not sure to what you are referring. What page are you talking about?",-0.9470973692,False
1516,2490,2490,"Hello. Who are you, and when are we to have met or communicated in the past?",-0.1062103291,False
1308,1092,1092,"I'm not quite sure who you are, and I don't know why you dislike me, but the feeling is not reciprocated (or maybe it is, and I've forgotten?). Where do I know you?",-0.4216145222,False
1592,3770,3770,Subukan kong ipagtatanong-tanong ang pangalan ng lola mo sa mga kaibigan kong native dito. Sa Tuguegarao ba siya/sila mismo o sa ibang mga karatig-bayan?,-0.6549886753,False
1830,2084,2084,"Hi, what does this mean - if I am to be a named party in the case I at least need ot understand what it is about, please explain - """"Feuding and BLPs"" a case to examine meta behavioral issues and reconcile the applicable principles??? - what do you perceive this is related to?",-0.08225369179,False
1961,1461,1461,Are you actually wanting to know? Or are you telling me to include that information on the photographs page?,-0.4363439125,False
2081,773,773,Could possibly be. Have you tagged any of the non-free images for review?,-0.02254130959,False
1352,49,49,"The answer is ""one citation per city"". Information must always be verifiable; without verifiable sources for say, Unna, how exactly are we to tell that the article is accurate?",-0.7465840078,False
1549,2212,2212,"I did notice that some articles linked to the ones I worked on are now missing, which leaves a link hanging. If you're going to delete articles, shouldn't someone clean up these broken links?",-1.060808405,False
1403,2843,2843,I'm responding here in an effort to keep the conversation in one place and would appreciate it if you would do the same. Did you see where I said above that images which only allow non-commercial use are still considered to be non-free?,-0.003955037813,False
1349,516,516,Many thanks for the review. So what was the truce term ''you'' used when little then?,-0.5770760215,False
1202,2964,2964,"I'm also confused as to why the <url> article is linked to the PNG file, but that that file is ""not there"", but seems to redirect in some way to the SVG file. Has the PNG file been changed to SVG and the link from the article not changed?",-0.1047917367,False
1714,2288,2288,"Mainly about Diane and Janine. Even if it's for an episode or two, Don't we usually re-add their names to the cast based on their existing history with the show?",-0.2870262234,False
2107,3462,3462,"Can you please explain what the two fields you added to the table at <url> are supposed to mean? What ""reaction""?",-0.2059329555,False
1153,296,296,PS do you really think that attrition is a degeneration? Surely it's the norm?,-0.5867430308,False
1481,2950,2950,Another article created by Jergens. Is this one legitimate?,-0.3287672975,False
1690,1856,1856,"''I just take care of the problem.''' Can't you work ''with'' me, and not ''against'' me?",-1.5186058530000002,False
1108,3119,3119,OK then. You would support me if I removed '''ALL''' unreferenced material in Wikipedia?,-0.1196735775,False
1534,1752,1752,I thought you admitted that breaking down by decade can be going too far in some cases. Are you telling me that five films cannot be presented in a single row?,-0.1733156524,False
2070,243,243,"p.s. I'd be right that you're a supporter of corporal punishment, I presume?",-1.361666345,False
2133,3028,3028,What would that do? Is that good?,-0.3413590222,False
1324,3700,3700,"One question - how come the page is marked as ""in dispute""? The data that is currently posted isn't in dispute, correct?",-0.5028251482,False
1886,2775,2775,"Your bot's edits aren't being marked as such; that is, they still appear in my watchlist when I choose to hide bot edits. Could you do something about this?",-0.4211251732,False
2138,3075,3075,"I am puzzled that you just deleted the file 'harry potter stamps'. This file seems to have existed for two years without deletion, so perhaps you could explain the grounds for speedy deletion?",-0.7917812672,False
1579,3215,3215,Could you please clarify who the new users were exactly that you considered to be part of your 'sock farm'? Or did you not even bother to research before making such claims?,-2.16494939,False
1247,2533,2533,I'm not sure what you are asking here. Admins cannot check IPs but why would you even want the same IP that would be foolish wouldn't it?,-0.9373550085,False
1517,3691,3691,You see how time consuming and annoying it is when a person keeps on telling you to provide a source. Why do you want ''Michael'' to be just another compilation album?,-1.042410462,False
1172,3364,3364,I noticed you just removed this category from <url> and <url>. Why don't you think they qualify as historical films?,-0.3671445303,False
1820,304,304,"eh, i've ALWAYS hated 50 meter pools (200 butterfly was always the BIGGEST pain in the ass) although i really did like butterfly for some reason.... never quite got that, so was it an indoor or outdoor pool????",-1.028632553,False
2160,427,427,I gave user <url> an official 3RR. Is there anything that can be done about this ?,-0.2178806992,False
1598,1536,1536,Just move <url> to <url>. And shouldn't the clean-up parameter be added to <url> also to make it work?,-0.8442826036,False
1103,607,607,"Hey, why do you edit the standings when a game isnxb4t over??",-0.8663317589,False
1258,3120,3120,I've been running into your super stub articles while organizing a category. Are these all FOIA requests?,-0.2685691059,False
2178,971,971,"I wasn't planning on it before I asked you about it. I figured, afterwards, why inquire if the template's really too long as it is?",-0.3776760013,False
1719,2990,2990,"OK, maybe alcohol is depressing my injoke-comprehension circuits, but I can't fathom <url> edit summary at all. Care to explain?",-1.516876004,False
1622,2543,2543,"Well, I fully agree with the three rationales Lumos has given above; and so evidently do about half the Wikipedians who have contributed to the RfC Lumos has cited. If so many think that such links can be useful and appreciated, why does it matter so much to you that they should be eradicated?",-1.259935269,False
1133,2829,2829,"Can I also point out that the text that you pasted into Wikipedia is entirely inappropriate for an encyclopedia article and at best will require extensive editing to conform to the<url>. Are you going to do that editing, or are you going to leave it to one of the other 'lazy' people who edit this encyclopedia?",-1.517471904,False
2182,1182,1182,"You wrote ""speedy keep"" for Patrick Bouvier Kennedy. Should you do it again?",-0.2676346084,False
2125,8,8,"What is the most common way to spell the first paragraph of an intro? is it ""lede"" or ""lead"" or something else?",-0.4127082554,False
2103,488,488,"BTW, nobody else has been keeping that page updated as much as I have worked on it for the entire hockey year, and it would be dead and empty without my work. So, why don't you be positive and praise my work instead of being so picky on such a minor, insignificant thing as putting 'vacant' on-top instead of below a player who no longer is on the team?",-2.2900253530000003,False
2163,3387,3387,"If Doxiedana comes back to Wikipedia and asks me to restore her userpage, I will consider it. Are you claiming Doxiedana as your alternate account?",-0.317489196,False
1438,3736,3736,"in this case the noun has to be capitalised, so ""Erdene Zuu monastery"" would be ""Erdene Zuu Monastery"". And why did you move <url>, what other monastery with this name exists?",-0.7361464997,False
1398,3670,3670,Can I ask: was this really the implication that you intended in making this change? And do you really think the RfC expressed consensus support for such a position?,-0.6781929515,False
1584,698,698,<url>? Do the guidelines disapprove of these kinds of dabs?,-0.2710899831,False
2050,2932,2932,Huh? Who the hell are you?,-2.8801100280000003,False
2025,1835,1835,???You wat?,-1.794476356,False
1539,548,548,"I will say this, though, in the form of a suggestion: it makes me a bit uneasy to see you so involved and sometimes argumentative in your nomination. Why not step back and let the community do its thing?",-1.223304445,False
2062,793,793,Didn't get it. What is it about?,-0.06486987014,False
1274,3194,3194,OK done. When do I get my money?,-1.258773867,False
2002,629,629,I see you've given her a code name in <url>. Where did you run across this tidbit?,-0.3981144564,False
1932,828,828,And what about <person>? Does it need fixed now too?,-0.4458497079999999,False
1317,2279,2279,"You seemed, to me, to be addressing all of us who were opposed to your merger. Do you know a different meaning for ""oddwater"" other than ""urine""?",-0.8562429412,False
1506,3497,3497,I don't know why claim that you reverted vandalism (rv edit summary) when to me they appeared to be good faith edits. What exactly was the vandalism?,-0.8645698682999999,False
1628,1989,1989,Don't you think you should remove the welcoming plate of cookies you left at User:Dococe page???,-1.588432596,False
1814,745,745,"---- Though I thought I would note that you have now exceeded <big>'''500'''</big> edits while on ""wikibreak"" and that is over less than 10 days, May I ask what kind of break is that???",-0.7000191558,False
1704,3609,3609,"I reverted your changes to the section heads at <url>, because I believe that References (when the section contains nothing but book titles and page numbers) is better than Notes, and that Bibliography is the best alternative to References when that header is already in use. But I'm keen to find out what's actually recommended - is there room for my preference?",-0.1275637999,False
1332,556,556,"Darkstar, I am completely baffled by this, I don't know where you are coming from or what your complaint is, and you are one of the writers that I most often agree with. Can you explain?",-0.3446477679999999,False
2033,3279,3279,"I have noticed that your objection to someone who unilaterally stops a straw poll. What, then, do you think of somebody who unilaterally ''starts'' a straw poll?",-0.789407616,False
1201,355,355,Is your username Davshul? When would you be online?,-0.1717912606,False
1659,2970,2970,"Thanks, but why specifically? Because I know the difference between ''hale'' and ''hail''?",-0.4766670996,False
1829,2424,2424,"What you linked to looks good, but what was I supposed to compare it with again? Got a link?",-0.1140506025,False
1900,1491,1491,Excuse me? What are you accusing me of doing?,-1.82987305,False
1951,2310,2310,Why have you restored this article deleted pursuant to a perfectly acceptable AfD? Am I missing something here?,-1.899733301,False
1417,3257,3257,I wasn't sure whether you were actually reading anything because facts seem to bounce off of you like bullets off of Superman. And you accuse ''me'' of fantasies?,-2.71700335,False
2144,2077,2077,<url> has been blanked. Is it possible to retrieve this information?,-0.1014064616,False
1964,1569,1569,I never saw his press conference. Is there a clip of it online?,-0.3069974069,False
2190,1739,1739,Another sock down. How many more to go?,-0.5129522463,False
1546,454,454,You have been accused of sockpuppetry at <url>. Scared?,-1.863347643,False
1267,2739,2739,Liked that <url> I tore into that spammer? Got a box with a gun?,-1.1862769359999998,False
1391,3308,3308,"Stephan, I am Deborah Byrd, producer of the Earth & Sky radio series, and I'm looking for a reference for this statement of yours on the discussion page of the article about scientists who oppose the mainstream view of global warming (http://en.wikipedia.org/wiki/Scientists_opposing_the_mainstream_scientific_assessment_of_global_warming) ""We are not talking 51% or 60% or 75%, but rather 95%+ (or ""near unanimity in the peer reviewed published literature and in official statements by professional scientific organisations""). --Stephan Schulz 08:26, 18 November 2006 (UTC)"" How did you determine that there is 95% agreement in the peer reviewed published literature and in official statements by professional scientific organizations?",-0.2320551847,False
2123,2780,2780,"Soz about that then- on second thoughts it does look a little pinky, but then like you say it's probably the light. Can you tell I'm not used to that much sun?",-0.325014266,False
1613,913,913,"... but when you do things like <url>, I start distancing myself. What made you come to that decision if you did differently on the <url> and <url>?",-0.9141041312,False
2038,3266,3266,"I know, I looked it up and fixed the article, but it was annoying that you just changed one small thing making the page contradict itself. What's the use changing it if the reader will have no idea what's going on?",-0.8587531401,False
1772,3608,3608,<url> suddenly has a bunch of new entries for today. Did you change the program?,-0.7185888648000001,False
1875,3486,3486,"Incidentally, Jossi has admitted to having negative opinions about Golb and to ""throwing oil on the fire"" in that regard on another talk page. Is it entirely appropriate for him to be involved in editing this page?",-0.1507539389,False
1442,2760,2760,"Yes, this is the English Wikipedia so we use the English version of the infobox. And can there once be a time when you don't find your way to my talk a complain?",-0.9347344381,False
1265,1475,1475,I have done every thing you have asked and I have attempted to gain a better understanding of how to do this in the future. Please tell me exactly what I can do to prove my ownership?,-0.0870378851,False
1382,2152,2152,"The text of your warning <url> made me smile. Did you really think that if China got a new Prime Minister as of today, and a female one at that, it wouldn't be all over the news, and the link to this person would be red?",-1.408786191,False
1369,1143,1143,Is this your photo? Is this the tall tower that's in the downtown area?,-0.2130723761,False
1304,970,970,"For one phonological citation I need an uppercase ""I"", as in ""Italy"", with _serifs_ to distinguish it from lowercase L. You advised ""The Classic skin uses a serifed font, if you can accept a personal solution."" I'm sorry, I don't catch your meaning. Where do I find the Classic skin, what is a personal solution, and why wouldn't I accept it?",-0.6232136056,False
1877,2486,2486,<url>???,-0.6564521931,False
1718,1702,1702,"I advance (Ultra-Orthodox) Rabbi Dr Mordechai Halperin, (Ultra-Orthodox), Rabbi Gershon Winkler, (Conservative) Rabbi Elliot Dorff, to you, for example, that the Torah and Talmud only forbids anal sex. Now explain exactly what division of Judaism is left, for you to claim your view fairly represents?",-0.583695166,False
1532,515,515,"It is the choice of template name as ""Shinto2"" which seems IMHO poor for use within an article (i.e. the ""2"" bit), hence suggestion of <nowiki><url></nowiki> (distinct from <nowiki><url></nowiki> currently used for various talk page headers), or if you don't like that as a name then perhaps <nowiki><url></nowiki> (invoked as <person>) ?",-0.2596935088,False
2151,3307,3307,"Hi, ixb4d like to know why are you constantly removing all information i put in your scm comparison about Plastic SCM. donxb4t we have the right to show there our information as the rest of users?",-0.6709962949,False
1347,1284,1284,Are you kidding me? Do you even bother to click on <url> to see its fleet?,-2.29992196,False
1557,3518,3518,"So you are still sidestepping the question. Please answer it directly: please answer my question, clearly: are you saying is that you cannot use the wiki to edit cooperatively with other people on the same text, or are you saying that you can use the wiki as it was intended and edit a single text cooperatively?",-0.4637258193999999,False
2059,2859,2859,"You again speak of ""the probability of interest"", whereas I made it clear that either there is only one probability of interest, and hence it cannot depend on the door numbers, or there are several probabilities of interest, all with the same value, and hence independent of the numbers of the doors. Don't you understand this?",-1.76970473,False
1992,3217,3217,I agree that terms like Australian Formula 1 need an explanation but isn't that why we link the term to the Australian Formula 1 page? Do we need to disrupt the flow of the article to explain a term which is already explained on the linked page?,-0.1206473323,False
1687,3162,3162,You removed posts by me as well. Do you have any explanation?,-0.9608588874,False
1490,3225,3225,Does this <url> mean that individuals (e.g. Salvador Abascal) should be removed from category:antisemitism and its child categories?,-0.2313111889999999,False
1566,2120,2120,"Hmmm, you are basically asking me to think positively despite evidence and knowing that over this issue none good faith on part of some users was showed in past, but ok, letxb4s see how it goes. The question then is: do you consider including the discussions with outside mediation participants that happend on those talk-pages (direktor, for exemple, has been very active and enthusiastic there lately) or only the in-mediation discussions are the ones that count?",-1.106973248,False
1978,1306,1306,Whoops. How about now?,-0.1753466735,False
1244,3048,3048,Truly Kafkaesque. Did GoRight try to have it taken down?,-0.5056104284,False
1881,2478,2478,Where should he be? As a parent of Isa-Beg?,-0.4685082039,False
1654,47,47,"OK, then, define ""bias"", propose a way to quantify it, and if it's accepted by consensus, we'll apply it to ''all'' the admins on that page. Or, perhaps as a starting point, how about presenting some evidence?",-1.151564215,False
