,Unnamed: 0,label,expression,dataset,position,id,context,text
1640,350,1,withered,TroFi_ORIGSPLIT,[318 326],TroFi.o.3714,"Describing the hospital-room scene on the day of the assassination attempt , where doctors and technicians were racing to save the life of the stricken leader of the free world , Mr. Speakes volunteers that though President Reagan was a robust 70-year-old , `` he had the body of an older man , with a bit of flab and withered muscles that are dead giveaways that the body is not quite what it used to be . ''/''","Describing the hospital-room scene on the day of the assassination attempt , where doctors and technicians were racing to save the life of the stricken leader of the free world , Mr. Speakes volunteers that though President Reagan was a robust 70-year-old , `` he had the body of an older man , with a bit of flab and witheredwithered"
1641,1274,1,planted,TroFi_ORIGSPLIT,[20 27],TroFi.o.2390,Next to it the firm planted a sign: `` Little things like this will never come between us . ''/'',Next to it the firm plantedplanted
1642,467,1,fill,TroFi_ORIGSPLIT,[15 19],TroFi.o.1193,STATES MOVE to fill what they see as a void in job training .,STATES MOVE to fillfill
1643,458,1,knocked,TroFi_ORIGSPLIT,[48 55],TroFi.o.2004,An earthquake that shook Los Angeles in October knocked out computer equipment at California Federal Savings and Loan Association .,An earthquake that shook Los Angeles in October knockedknocked
1644,758,1,flooded,TroFi_ORIGSPLIT,[130 137],TroFi.o.1420,"Mr. Takeda , for one , thinks the Thais turned away from communism after the Vietnamese invaded Cambodia in 1979 and Thailand was flooded with refugees from its communist neighbors .","Mr. Takeda , for one , thinks the Thais turned away from communism after the Vietnamese invaded Cambodia in 1979 and Thailand was floodedflooded"
1645,234,1,withering,TroFi_ORIGSPLIT,[67 76],TroFi.o.3729,"Compact and vital , feisty as ever , the maestro shows no signs of withering into one of those grand old men of legend who creak to the podium , radiating aura but little else .","Compact and vital , feisty as ever , the maestro shows no signs of witheringwithering"
1646,672,1,targeted,TroFi_ORIGSPLIT,[140 148],TroFi.o.3570,"We have large deficits because government has been unable to restrain increases in payments to individuals , a large amount of which is not targeted to help the poor .","We have large deficits because government has been unable to restrain increases in payments to individuals , a large amount of which is not targetedtargeted"
1647,1887,1,missed,TroFi_ORIGSPLIT,[76 82],TroFi.o.2297,"`` Of course , you look at some of the women competing today , and they 've missed the whole point .","`` Of course , you look at some of the women competing today , and they 've missedmissed"
1648,1598,1,rolled,TroFi_ORIGSPLIT,[147 153],TroFi.o.2886,"After a little more than two months of deliberations , the Presidential Task Force on Market Mechanisms , also known as the Brady commission , has rolled out its proposals .","After a little more than two months of deliberations , the Presidential Task Force on Market Mechanisms , also known as the Brady commission , has rolledrolled"
1649,1475,1,strike,TroFi_ORIGSPLIT,[52 58],TroFi.o.3275,It took a year and two trips to the Soviet Union to strike a deal with a literary house .,It took a year and two trips to the Soviet Union to strikestrike
1650,650,1,escape,TroFi_ORIGSPLIT,[76 82],TroFi.o.954,"You may withdraw cash temporarily from an individual retirement account and escape a tax or penalty , if you roll it all over into another IRA in 60 days .",You may withdraw cash temporarily from an individual retirement account and escapeescape
1651,54,1,stick,TroFi_ORIGSPLIT,[125 130],TroFi.o.3197,"For his part , Mr. Jacobs , the Minneapolis investor who last summer is said to have held about 1.5 million shares , did n't stick around to find out .","For his part , Mr. Jacobs , the Minneapolis investor who last summer is said to have held about 1.5 million shares , did n't stickstick"
1652,1641,1,stepped,TroFi_ORIGSPLIT,[73 80],TroFi.o.3150,"The suit , filed against the unions representing pilots and machinists , stepped up the war over Eastern 's labor costs that has raged through the company , the Congress and the courts for more than a year .","The suit , filed against the unions representing pilots and machinists , steppedstepped"
1653,123,1,dissolved,TroFi_ORIGSPLIT,[ 6 15],TroFi.o.616,Haiti dissolved an agency that administered major development projects .,Haiti dissolveddissolved
1654,1690,1,fixing,TroFi_ORIGSPLIT,[45 51],TroFi.o.1373,`` The Saudis always have been careful about fixing something that is n't broken . ''/'',`` The Saudis always have been careful about fixingfixing
1655,771,1,absorbed,TroFi_ORIGSPLIT,[171 179],TroFi.o.67,"In the years since 1853 , when 4 , 058 steamboats arrived at the Cincinnati waterfront loaded with `` foreign '' people and exotic merchandise , Cincinnati residents have absorbed chili and pizza and wontons and dirty rice while adjusting to electric music and jet lag .","In the years since 1853 , when 4 , 058 steamboats arrived at the Cincinnati waterfront loaded with `` foreign '' people and exotic merchandise , Cincinnati residents have absorbedabsorbed"
1656,1253,1,lending,TroFi_ORIGSPLIT,[48 55],TroFi.o.2109,"Also , designers have worn their cachet thin by lending their names to such diverse products as sheets , luggage and cigarettes .","Also , designers have worn their cachet thin by lendinglending"
1657,525,1,pour,TroFi_ORIGSPLIT,[20 24],TroFi.o.2512,Salsa and rap music pour out of the windows .,Salsa and rap music pourpour
1658,295,1,roll,TroFi_ORIGSPLIT,[49 53],TroFi.o.2854,"In May , the Camden , N.J.-based soup maker will roll out a new line of 99-cent frozen budget breakfasts , as well as a microwaveable Belgian waffle that required a tricky technological feat to make it palatable .","In May , the Camden , N.J.-based soup maker will rollroll"
1659,184,1,flooded,TroFi_ORIGSPLIT,[57 64],TroFi.o.1449,"`` If the S & P would 've closed , sell orders would 've flooded New York '' and sent the stock market sharply lower , said one harried trader overlooking the raucous S & P trading pit .","`` If the S & P would 've closed , sell orders would 've floodedflooded"
1660,484,1,grabbed,TroFi_ORIGSPLIT,[118 125],TroFi.o.1738,National Broadcasting Co. 's `` Main Event '' won the ratings race for the 8 p.m.-to-9 p.m. time period Friday -- and grabbed the highest NBC ratings for that time slot so far this season .,National Broadcasting Co. 's `` Main Event '' won the ratings race for the 8 p.m.-to-9 p.m. time period Friday -- and grabbedgrabbed
1661,626,1,stepped,TroFi_ORIGSPLIT,[192 199],TroFi.o.3125,"In Washington , former Treasury Secretary James A. Baker and former Federal Reserve Board Chairman Paul A. Volcker , architects of the present flagging international debt strategy , have both stepped down .","In Washington , former Treasury Secretary James A. Baker and former Federal Reserve Board Chairman Paul A. Volcker , architects of the present flagging international debt strategy , have both steppedstepped"
1662,432,1,filling,TroFi_ORIGSPLIT,[81 88],TroFi.o.1272,"Lillian Vernon Corp . , a mail-order company , said it is experiencing delays in filling orders at its new national distribution center in Virginia Beach , Va .","Lillian Vernon Corp . , a mail-order company , said it is experiencing delays in fillingfilling"
1663,1672,1,lent,TroFi_ORIGSPLIT,[48 52],TroFi.o.2149,Mr. Genscher and his Free Democratic Party have lent support to such efforts by pursuing a detentist line .,Mr. Genscher and his Free Democratic Party have lentlent
1664,1214,1,flooded,TroFi_ORIGSPLIT,[160 167],TroFi.o.1407,"Fusion charges that shortly after it sold a high-intensity microwave lamp to Mitsubishi in 1977 , the Japanese company `` reverse-engineered '' the product and flooded the Japanese Patent Office with 200 separate claims to this type of technology .","Fusion charges that shortly after it sold a high-intensity microwave lamp to Mitsubishi in 1977 , the Japanese company `` reverse-engineered '' the product and floodedflooded"
1665,206,1,poured,TroFi_ORIGSPLIT,[139 145],TroFi.o.2520,"American investors may be shunning U.S. stock funds these days , but not the Japanese ; a record $ 700 million of Japanese money this week poured into a new U.S. mutual fund .","American investors may be shunning U.S. stock funds these days , but not the Japanese ; a record $ 700 million of Japanese money this week pouredpoured"
1666,1354,1,filled,TroFi_ORIGSPLIT,[145 151],TroFi.o.1251,"The priest , a young bearded man with a flat-topped black hat , wore gold vestments that glistened in the candlelight as he processed around the filled church .","The priest , a young bearded man with a flat-topped black hat , wore gold vestments that glistened in the candlelight as he processed around the filledfilled"
1667,519,1,flows,TroFi_ORIGSPLIT,[27 32],TroFi.o.1615,"By following a trait as it flows through several generations and across vast branches of a family , scientists can see whether it is the result of chance or whether it `` segregates '' in a pattern that is probably due to the inheritance of a gene .",By following a trait as it flowsflows
1668,98,1,stepped,TroFi_ORIGSPLIT,[185 192],TroFi.o.3117,"But others -- including Pennsylvania 's two senators , Republicans Arlen Specter and John Heinz , Rep. Joseph McDade -LRB- R . , Pa. -RRB- and Rep. John Murtha -LRB- D . , Pa. -RRB- -- stepped in .","But others -- including Pennsylvania 's two senators , Republicans Arlen Specter and John Heinz , Rep. Joseph McDade -LRB- R . , Pa. -RRB- and Rep. John Murtha -LRB- D . , Pa. -RRB- -- steppedstepped"
1669,400,1,step,TroFi_ORIGSPLIT,[48 52],TroFi.o.3067,"He also refused both domestic and U.S. calls to step aside for a compromise plebiscite candidate , who might have benefited from Chile 's economic boom while escaping the stigma of the Pinochet regime 's appalling humanrights record .",He also refused both domestic and U.S. calls to stepstep
1670,940,1,striking,TroFi_ORIGSPLIT,[59 67],TroFi.o.3320,So far it 's difficult to see that Mr. Kemp 's platform is striking a responsive chord in Iowa .,So far it 's difficult to see that Mr. Kemp 's platform is strikingstriking
1671,1806,1,touch,TroFi_ORIGSPLIT,[173 178],TroFi.o.3632,"`` If the dollar stays at about the same level , that means the Bank of Japan has some room not to raise the discount rate , '' he said , `` which means maybe it 's safe to touch the interest-rate sensitive sectors . ''/''","`` If the dollar stays at about the same level , that means the Bank of Japan has some room not to raise the discount rate , '' he said , `` which means maybe it 's safe to touchtouch"
1672,574,1,ride,TroFi_ORIGSPLIT,[37 41],TroFi.o.2774,"The media have given him a ticket to ride , but they 're unlikely to leave him in the driver 's seat for long .",The media have given him a ticket to rideride
1673,1351,1,touched,TroFi_ORIGSPLIT,[128 135],TroFi.o.3653,"Sponsored by the Independence Institute of Colorado , `` Classrooms for the Free Society '' sought to assess something scarcely touched by the press , but which may decide the role America will play in the world within a decade or two .","Sponsored by the Independence Institute of Colorado , `` Classrooms for the Free Society '' sought to assess something scarcely touchedtouched"
1674,37,1,die,TroFi_ORIGSPLIT,[57 60],TroFi.o.568,"Thus , while government officials concede apartheid must die , they ca n't bring themselves to kill it .","Thus , while government officials concede apartheid must diedie"
1675,1230,1,stumble,TroFi_ORIGSPLIT,[72 79],TroFi.o.3449,Holly Farms ' experience is a classic example of how a food company can stumble in launching a product .,Holly Farms ' experience is a classic example of how a food company can stumblestumble
1676,1358,1,attacking,TroFi_ORIGSPLIT,[114 123],TroFi.o.245,"`` The big question is whether the pest problems are happening by themselves or whether opportunistic insects are attacking weakened trees , '' said David Marvin , a maple syrup producer in Johnson , Vt .",`` The big question is whether the pest problems are happening by themselves or whether opportunistic insects are attackingattacking
1677,657,1,flourished,TroFi_ORIGSPLIT,[125 135],TroFi.o.1504,"For that , Dillard needs to study hard , retailing analysts and consultants say , because the small cities where Dillard has flourished are n't much of a training ground for the markets it wants to enter .","For that , Dillard needs to study hard , retailing analysts and consultants say , because the small cities where Dillard has flourishedflourished"
1678,1612,1,flowing,TroFi_ORIGSPLIT,[77 84],TroFi.o.1590,"`` We do n't know which he painted first , the deformity or the sweep of her flowing hair , '' he says firmly .","`` We do n't know which he painted first , the deformity or the sweep of her flowingflowing"
1679,42,1,knocked,TroFi_ORIGSPLIT,[31 38],TroFi.o.2014,Incumbent Spyros Kyprianou was knocked out in voting last week .,Incumbent Spyros Kyprianou was knockedknocked
1680,1453,1,missing,TroFi_ORIGSPLIT,[15 22],TroFi.o.2335,There also are missing ingredients elsewhere at General Foods .,There also are missingmissing
1681,316,1,besieged,TroFi_ORIGSPLIT,[76 84],TroFi.o.261,"NTN Toyo Bearing Co . , a Japanese firm with plants in the U.S . , is being besieged by potential buyers and has lead times of seven to 13 months .","NTN Toyo Bearing Co . , a Japanese firm with plants in the U.S . , is being besiegedbesieged"
1682,1849,1,smooth,TroFi_ORIGSPLIT,[100 106],TroFi.o.3022,"At the same time , Coleco 's diversification plan -- which industry analysts approve of as a way to smooth out the company 's ups and down of the past -- has been disappointing so far .","At the same time , Coleco 's diversification plan -- which industry analysts approve of as a way to smoothsmooth"
1683,526,1,attack,TroFi_ORIGSPLIT,[69 75],TroFi.o.144,"The administration has been reluctant , for a number of reasons , to attack Tokyo on rice , historically Japan 's most sacrosanct product .","The administration has been reluctant , for a number of reasons , to attackattack"
1684,1774,1,kicking,TroFi_ORIGSPLIT,[153 160],TroFi.o.1831,"Republicans expect Mr. Bush to emulate the Reagan themes of patriotism and military strength -- or , as 41-year-old Charles Murdock puts it , to keep `` kicking the dog and waving the flag . ''/''","Republicans expect Mr. Bush to emulate the Reagan themes of patriotism and military strength -- or , as 41-year-old Charles Murdock puts it , to keep `` kickingkicking"
1685,684,1,kicked,TroFi_ORIGSPLIT,[25 31],TroFi.o.1819,The beef market also has kicked up despite increased slaughterings of cattle that were expected to hold prices down .,The beef market also has kickedkicked
1686,39,1,examined,TroFi_ORIGSPLIT,[205 213],TroFi.o.1117,"Mr. Martinelli 's lawyer , Joseph Sharlitt , said he sees `` dangerous '' implications in requiring publishers to disclose quid-pro-quo arrangements: `` It means all business practices of the press can be examined for any tie-in for ads and reprints about companies . ''/''","Mr. Martinelli 's lawyer , Joseph Sharlitt , said he sees `` dangerous '' implications in requiring publishers to disclose quid-pro-quo arrangements: `` It means all business practices of the press can be examinedexamined"
1687,645,1,targeted,TroFi_ORIGSPLIT,[103 111],TroFi.o.3556,"Still , the administration proposal is perceived as part of a broader rethinking about venture capital targeted explicitly at minority businesses .","Still , the administration proposal is perceived as part of a broader rethinking about venture capital targetedtargeted"
1688,1833,1,escape,TroFi_ORIGSPLIT,[125 131],TroFi.o.915,"As Jim Wells , head of the pesticide-use branch of the California Department of Food and Agriculture , notes , `` We can not escape one fact: we are living older , healthier and more mentally acute than we have ever lived in the history of mankind .","As Jim Wells , head of the pesticide-use branch of the California Department of Food and Agriculture , notes , `` We can not escapeescape"
1689,1251,1,stuck,TroFi_ORIGSPLIT,[ 7 12],TroFi.o.3432,We 're stuck with stagnant real income and competitiveness problems in international markets unless productivity improves . ''/'',We 're stuckstuck
1690,156,1,cool,TroFi_ORIGSPLIT,[123 127],TroFi.o.274,"Britain , expected to be the European growth `` locomotive '' at more than 3.5 % , recently raised interest rates again to cool off its `` overheating '' economy .","Britain , expected to be the European growth `` locomotive '' at more than 3.5 % , recently raised interest rates again to coolcool"
1691,1523,1,escape,TroFi_ORIGSPLIT,[37 43],TroFi.o.930,"Great Western Bank unveiled a bid to escape from the insolvent FSLIC and switch to the FDIC , which would be a blow to the thrift insurer .",Great Western Bank unveiled a bid to escapeescape
1692,1256,1,die,TroFi_ORIGSPLIT,[69 72],TroFi.o.554,"Other magazines may survive five , 10 , even 25 or 50 years and then die .","Other magazines may survive five , 10 , even 25 or 50 years and then diedie"
1693,538,1,plows,TroFi_ORIGSPLIT,[61 66],TroFi.o.2498,"In retelling the story of Freud 's life and work , Peter Gay plows a furrow already dug deep by many previous Freud biographers and historians of psychoanalysis .","In retelling the story of Freud 's life and work , Peter Gay plowsplows"
1694,662,1,flow,TroFi_ORIGSPLIT,[165 169],TroFi.o.1537,"By tapping the precision of the official U.S. timekeeping device , county officials say they can improve the timing of stoplights on major roads to allow traffic to flow more smoothly at posted speeds .","By tapping the precision of the official U.S. timekeeping device , county officials say they can improve the timing of stoplights on major roads to allow traffic to flowflow"
1695,808,1,smoothed,TroFi_ORIGSPLIT,[22 30],TroFi.o.3044,The statesmen finally smoothed out the project by deciding to raise an additional billion dollars with a tax on natural gas .,The statesmen finally smoothedsmoothed
1696,1402,1,dance,TroFi_ORIGSPLIT,[14 19],TroFi.o.356,He just might dance into the 1990s .,He just might dancedance
1697,990,1,miss,TroFi_ORIGSPLIT,[140 144],TroFi.o.2242,"Throughout training , Mr. Hynes and his classmates feared above all that they would wash out , or that the war would end , and that they 'd miss their chance at fighting the good fight .","Throughout training , Mr. Hynes and his classmates feared above all that they would wash out , or that the war would end , and that they 'd missmiss"
1698,980,1,pour,TroFi_ORIGSPLIT,[133 137],TroFi.o.2516,This at a time when Germany is already leading a new rush to subsidize perestroika -- last week Deutsche Bank closed an agreement to pour some $ 1.9 billion of aid into Moscow 's bottomless coffers .,This at a time when Germany is already leading a new rush to subsidize perestroika -- last week Deutsche Bank closed an agreement to pourpour
1699,1592,1,cooled,TroFi_ORIGSPLIT,[64 70],TroFi.o.323,Watson 's rhetoric is purged of offensive racial references and cooled to a sympathetic refrain about the misery of dispossessed country folk forced to sell their youngsters ' lifeblood to money-grubbing factory owners from the North .,Watson 's rhetoric is purged of offensive racial references and cooledcooled
1700,338,1,grab,TroFi_ORIGSPLIT,[36 40],TroFi.o.1719,"Like soap operas , the spots try to grab the viewer with heavy doses of drama and emotion .","Like soap operas , the spots try to grabgrab"
1701,1376,1,stuck,TroFi_ORIGSPLIT,[18 23],TroFi.o.3417,"Pop music did get stuck in the 1970s , as evidenced in the second film , `` The Gospel According to Al Green . ''/''",Pop music did get stuckstuck
1702,1528,1,missed,TroFi_ORIGSPLIT,[111 117],TroFi.o.2294,"Yields on big certificates of deposit surged in the latest week , but consumers who generally hold smaller CDs missed much of the ride .","Yields on big certificates of deposit surged in the latest week , but consumers who generally hold smaller CDs missedmissed"
1703,1675,1,pour,TroFi_ORIGSPLIT,[19 23],TroFi.o.2508,"Money continues to pour into venture-capital funds , but investors are becoming increasingly selective about the partnerships with which they place money .",Money continues to pourpour
1704,1104,1,dragged,TroFi_ORIGSPLIT,[27 34],TroFi.o.712,`` He could n't take being dragged in .,`` He could n't take being draggeddragged
1705,866,1,stepped,TroFi_ORIGSPLIT,[14 21],TroFi.o.3158,`` Compaq has stepped into the market and is arguably the leader in performance and functions for the price .,`` Compaq has steppedstepped
1706,392,1,striking,TroFi_ORIGSPLIT,[60 68],TroFi.o.3324,"The telephone companies generally have been restrained from striking out against such services because of First Amendment concerns and because , as public utilities and monopolies , telephone companies have a duty to offer services without discrimination .",The telephone companies generally have been restrained from strikingstriking
1707,1739,1,step,TroFi_ORIGSPLIT,[61 65],TroFi.o.3103,"`` We 've got a party here that 's prepared to withdraw , to step down , '' says Andrej Novak , a Slovene journalist and publisher .","`` We 've got a party here that 's prepared to withdraw , to stepstep"
1708,719,1,plow,TroFi_ORIGSPLIT,[69 73],TroFi.o.2445,But the $ 40 billion of accumulated losses at insolvent S & Ls would plow under both funds .,But the $ 40 billion of accumulated losses at insolvent S & Ls would plowplow
1709,1660,1,dragging,TroFi_ORIGSPLIT,[ 94 102],TroFi.o.718,"Every four years we can count on a presidential election , the Olympics , and Mr. Schlesinger dragging out his tired old essay on why he does n't like the electoral college .","Every four years we can count on a presidential election , the Olympics , and Mr. Schlesinger draggingdragging"
1710,1164,1,melting,TroFi_ORIGSPLIT,[32 39],TroFi.o.2207,The impact of her crash coup is melting away as her fund has trailed the market consistently .,The impact of her crash coup is meltingmelting
1711,1697,1,strike,TroFi_ORIGSPLIT,[ 94 100],TroFi.o.3284,"The federal judge , while backing the pill last week , has left open the possibility he might strike it down at a later date under different conditions .","The federal judge , while backing the pill last week , has left open the possibility he might strikestrike"
1712,28,1,absorbing,TroFi_ORIGSPLIT,[121 130],TroFi.o.86,"Nearly all of this growth is in the developing countries of Africa , Asia and Latin America , which are least capable of absorbing it , the report said .","Nearly all of this growth is in the developing countries of Africa , Asia and Latin America , which are least capable of absorbingabsorbing"
1713,1648,1,eat,TroFi_ORIGSPLIT,[49 52],TroFi.o.864,"The latter cells act normally as scavengers that eat up invading organisms , but also may be responsible for cell-to-cell infection of the AIDS virus .",The latter cells act normally as scavengers that eateat
1714,1368,1,stepping,TroFi_ORIGSPLIT,[71 79],TroFi.o.3178,"With the pace of the campaign now heating up , the two leaders will be stepping up their appearances: At least four more debates are scheduled between now and March .","With the pace of the campaign now heating up , the two leaders will be steppingstepping"
1715,1387,1,knock,TroFi_ORIGSPLIT,[60 65],TroFi.o.1998,`` It seemed to me an enormously powerful tool if you could knock out a gene responsible for a virus or cancer . ''/'',`` It seemed to me an enormously powerful tool if you could knockknock
1716,889,1,stuck,TroFi_ORIGSPLIT,[16 21],TroFi.o.3397,"Although Warner stuck with the original cover in the hardback edition , the paperback cover conveys a much stronger feeling of a thriller about Soviet espionage ; it shows dog tags emblazoned with a hammer and sickle and includes some blurbs calling it `` chilling , compelling . . .",Although Warner stuckstuck
1717,603,1,fixing,TroFi_ORIGSPLIT,[77 83],TroFi.o.1374,"`` They could probably buy the whole Tenneco refinery for what they 'd spend fixing up the other , '' said Thomas Manning , vice president of the consulting firm Purvin & Gertz Inc . , Houston .",`` They could probably buy the whole Tenneco refinery for what they 'd spend fixingfixing
1718,1391,1,examine,TroFi_ORIGSPLIT,[50 57],TroFi.o.1093,The discovery has led air-safety investigators to examine a possible link between the Continental craft and two aircraft accidents that involved fuselage cracking .,The discovery has led air-safety investigators to examineexamine
1719,1441,1,kick,TroFi_ORIGSPLIT,[103 107],TroFi.o.1791,"With their boss routinely delving into the nuts and bolts of prospective projects -LRB- he likes to `` kick the tires , '' says a colleague -RRB- , Mr. Schwartz 's team of 20 people spends roughly two-thirds of their time analyzing alternative proposals .",With their boss routinely delving into the nuts and bolts of prospective projects -LRB- he likes to `` kickkick
1720,552,1,poured,TroFi_ORIGSPLIT,[50 56],TroFi.o.2524,"At the same time , revenues from merchant banking poured in .","At the same time , revenues from merchant banking pouredpoured"
1721,1642,1,danced,TroFi_ORIGSPLIT,[55 61],TroFi.o.375,"He proposed what ministers in many countries have only danced around -- movement toward a global fixed-rate system , possibly linked to gold .",He proposed what ministers in many countries have only danceddanced
1722,443,1,destroys,TroFi_ORIGSPLIT,[ 5 13],TroFi.o.517,"This destroys cancerous cells but also wipes out the patient 's `` good '' white blood cells that guard the immune system , leaving a patient vulnerable for almost a month to death by infection .",This destroysdestroys
1723,1266,1,flourished,TroFi_ORIGSPLIT,[30 40],TroFi.o.1501,Christian and Jewish scholars flourished in the Moslem courts .,Christian and Jewish scholars flourishedflourished
1724,1633,1,grab,TroFi_ORIGSPLIT,[113 117],TroFi.o.1713,"As a longtime trade-association executive in the petroleum industry , I have seen scores of upper-level managers grab the brass ring of early retirement .","As a longtime trade-association executive in the petroleum industry , I have seen scores of upper-level managers grabgrab"
1725,840,1,strike,TroFi_ORIGSPLIT,[32 38],TroFi.o.3263,He said that parties looking to strike joint venture arrangements with Texaco `` want to know who they 're going to be dealing with in the future . ''/'',He said that parties looking to strikestrike
1726,1162,1,evaporate,TroFi_ORIGSPLIT,[109 118],TroFi.o.1008,"If dry weather cuts normal production by just three bushels an acre , the nation 's soybean stockpiles could evaporate by next year , says Richard Loewy , senior grain and oilseed analyst at Prudential-Bache Securities Inc .","If dry weather cuts normal production by just three bushels an acre , the nation 's soybean stockpiles could evaporateevaporate"
1727,1150,1,attacked,TroFi_ORIGSPLIT,[80 88],TroFi.o.162,Farmers also has questioned B.A.T 's ability to manage insurance operations and attacked its presence in South Africa .,Farmers also has questioned B.A.T 's ability to manage insurance operations and attackedattacked
1728,1190,1,evaporate,TroFi_ORIGSPLIT,[65 74],TroFi.o.1016,"The new jobs may pay less , but they will also be less likely to evaporate all at once .","The new jobs may pay less , but they will also be less likely to evaporateevaporate"
1729,1729,1,besieged,TroFi_ORIGSPLIT,[28 36],TroFi.o.255,"At Russell Field here he is besieged for autographs and his ears are bent relentlessly by people , mostly older ones , who want to share baseball memories .",At Russell Field here he is besiegedbesieged
1730,680,1,cooled,TroFi_ORIGSPLIT,[ 97 103],TroFi.o.305,A Wall Street Journal story yesterday said sales of the company 's clot-dissolving drug TPA have cooled a bit from the fast pace in December .,A Wall Street Journal story yesterday said sales of the company 's clot-dissolving drug TPA have cooledcooled
1731,126,1,absorbing,TroFi_ORIGSPLIT,[187 196],TroFi.o.88,"Robert K. Heady , publisher of Bank Rate Monitor , a North Palm Beach , Fla . , interest rate newsletter , said banks `` did n't jump through hoops to raise savings yields 24 hours after absorbing the news of the Federal discount rate . ''/''","Robert K. Heady , publisher of Bank Rate Monitor , a North Palm Beach , Fla . , interest rate newsletter , said banks `` did n't jump through hoops to raise savings yields 24 hours after absorbingabsorbing"
1732,1031,1,attack,TroFi_ORIGSPLIT,[29 35],TroFi.o.145,The dissident group plans to attack several provisions that block claimants ' ability to seek compensation from any source other than the special trust fund .,The dissident group plans to attackattack
1733,1600,1,dissolve,TroFi_ORIGSPLIT,[41 49],TroFi.o.589,But Mr. Mitterrand has said he would n't dissolve parliament and call new elections unless it voted down his government .,But Mr. Mitterrand has said he would n't dissolvedissolve
1734,594,1,attacking,TroFi_ORIGSPLIT,[69 78],TroFi.o.232,The filing also reported two lawsuits brought by Staley shareholders attacking the company 's extensive anti-takeover arsenal .,The filing also reported two lawsuits brought by Staley shareholders attackingattacking
1735,747,1,touching,TroFi_ORIGSPLIT,[67 75],TroFi.o.3685,"Like many Hollywood families , the Reagans have long had an almost touching faith in astrological mumbo jumbo .","Like many Hollywood families , the Reagans have long had an almost touchingtouching"
1736,1338,1,miss,TroFi_ORIGSPLIT,[5 9],TroFi.o.2239,"They miss the point ignored by most city planners in Latin America: People , not planners , make cities .",They missmiss
1737,15,1,escapes,TroFi_ORIGSPLIT,[11 18],TroFi.o.988,Money that escapes the pockets of bureaucrats disappears into rat holes .,Money that escapesescapes
1738,1179,1,kicked,TroFi_ORIGSPLIT,[56 62],TroFi.o.1821,"The opening salvo came on Memorial Day , when the Guard kicked off a celebration of its 75th year at Camp Grayling .","The opening salvo came on Memorial Day , when the Guard kickedkicked"
1739,713,1,grasping,TroFi_ORIGSPLIT,[45 53],TroFi.o.1776,"Donell -RRB- is guilty , and he is obviously grasping at straws in terms of what defense he can use . ''/''","Donell -RRB- is guilty , and he is obviously graspinggrasping"
1740,1007,1,rode,TroFi_ORIGSPLIT,[165 169],TroFi.o.2830,"And he scored the highest-charting guitar instrumental album in a dozen years when his `` Surfing With the Alien , '' released on the independent Relativity label , rode into Billboard 's Top Thirty .","And he scored the highest-charting guitar instrumental album in a dozen years when his `` Surfing With the Alien , '' released on the independent Relativity label , roderode"
1741,830,1,rest,TroFi_ORIGSPLIT,[89 93],TroFi.o.2713,Shares of the biotechnology firm reached a 52-week low at 25 1 8 Friday before coming to rest at 25 5 8 .,Shares of the biotechnology firm reached a 52-week low at 25 1 8 Friday before coming to restrest
1742,165,1,absorb,TroFi_ORIGSPLIT,[143 149],TroFi.o.52,"With its strength in the Old South , the Rocky Mountain and northern plains states and such dependable GOP bastions as Indiana , the party can absorb some losses and still accumulate close to 200 electoral votes .","With its strength in the Old South , the Rocky Mountain and northern plains states and such dependable GOP bastions as Indiana , the party can absorbabsorb"
1743,681,1,escaped,TroFi_ORIGSPLIT,[34 41],TroFi.o.968,"Ne Win , however , saw that Burma escaped the Vietnam vortex .","Ne Win , however , saw that Burma escapedescaped"
1744,498,1,pumped,TroFi_ORIGSPLIT,[155 161],TroFi.o.2615,They also became a major element in the more-than-doubling of the Nikkei average in the two years to last October because of the huge amount of money they pumped into the market .,They also became a major element in the more-than-doubling of the Nikkei average in the two years to last October because of the huge amount of money they pumpedpumped
1745,218,1,rides,TroFi_ORIGSPLIT,[24 29],TroFi.o.2784,"On the side of his dash rides his beloved graph recorder , a combination of a slow moving scroll of paper and a stylus that moves as a vertical blur , etching the solid contours of the lake 's bottom and the inverted arcs of fish .",On the side of his dash ridesrides
1746,807,1,pump,TroFi_ORIGSPLIT,[10 14],TroFi.o.2581,Each will pump almost $ 25 million into media and polling .,Each will pumppump
1747,808,1,pumping,TroFi_ORIGSPLIT,[29 36],TroFi.o.2634,"Instead of buying assets and pumping up bank reserves last spring , the Fed should have been heeding the run-up in gold and commodities and playing the sell card .",Instead of buying assets and pumpingpumping
1748,390,1,attack,TroFi_ORIGSPLIT,[ 95 101],TroFi.o.128,He predicted the opinion `` will open up a can of worms because now any trade organization can attack any trademark claimed by someone else in the industry . ''/'',He predicted the opinion `` will open up a can of worms because now any trade organization can attackattack
1749,1031,1,drag,TroFi_ORIGSPLIT,[26 30],TroFi.o.657,"However , a lawsuit could drag on for years .","However , a lawsuit could dragdrag"
1750,871,1,knocked,TroFi_ORIGSPLIT,[17 24],TroFi.o.2029,"`` Jesse 's been knocked out of the box so many times before , '' says City Councilman George Burrell , a Jackson supporter .",`` Jesse 's been knockedknocked
